ID,Car_make_id,Model_id,Fuel_type_id,Color_id,Body_style_id,Transmission_id,Options_id,Damage_id,Year,Mileage,Horsepower,Website_post_date,Sell_date,Num_of_prev_owners,Estimated_price
1970,3,10,5,5,8,1,1,1,2005,148414,305,2023-06-26,,5,109662
1971,4,14,2,6,7,1,2,2,2008,19584,400,2023-02-13,,4,118024
1972,4,14,3,4,2,1,3,2,2020,110727,400,2023-08-28,,4,116659
1973,2,8,5,1,6,1,3,2,2007,145296,335,2023-10-31,,2,113247
1974,5,20,5,1,3,1,2,4,2009,193270,463,2023-09-01,,5,48018
1975,3,12,5,4,8,1,1,1,2008,171614,355,2023-09-21,,3,113115
1976,2,6,1,4,2,1,4,1,2021,12773,248,2022-12-16,,3,83007
1977,4,16,5,6,2,1,1,4,2015,141907,450,2023-03-10,,4,104199
1978,2,8,4,3,2,1,3,3,2010,68586,335,2023-08-19,,1,52923
1979,5,19,4,5,8,1,3,4,2001,77113,362,2023-08-14,,2,110056
1980,3,11,1,6,3,1,4,2,2022,59769,182,2023-07-07,,5,76371
1981,6,24,3,2,6,1,3,1,2010,44585,203,2023-05-10,,4,75884
1982,3,12,5,6,2,1,1,1,2019,171591,285,2023-06-12,,3,22479
1983,5,19,3,5,8,1,3,3,2023,15795,362,2023-01-07,,3,33877
1984,4,13,2,4,5,1,1,1,2002,39485,290,2023-10-24,,5,38203
1985,6,21,4,2,4,2,3,3,2008,50562,203,2022-12-22,,3,21985
1986,4,16,4,1,5,1,3,3,2015,133474,300,2023-03-26,,4,80481
1987,1,3,5,6,8,1,1,4,2016,136810,349,2023-07-10,,2,99680
1988,2,7,1,5,5,1,4,1,2017,163446,382,2023-10-12,,4,45818
1989,1,2,4,6,5,1,4,3,2005,125852,248,2023-03-12,,2,13055
1990,4,15,3,6,2,1,2,4,2011,17993,188,2023-03-26,,4,72138
1991,2,8,2,2,3,1,1,2,2023,123049,335,2023-09-06,,1,89238
1992,1,2,2,4,1,1,3,4,2019,67069,335,2023-03-11,,4,48005
1993,3,10,3,3,8,1,1,1,2012,124335,305,2022-12-15,,2,55440
1994,2,7,4,1,1,1,2,4,2020,198021,382,2023-07-09,,5,107789
1995,5,19,5,6,5,1,3,1,2016,13654,362,2023-08-31,,5,75975
1996,5,18,1,2,2,1,3,2,2022,86328,385,2022-11-21,,3,51009
1997,3,10,2,5,1,1,3,4,2002,84491,305,2023-01-01,,2,42119
1998,2,5,2,3,7,1,4,4,2011,120040,255,2023-10-21,,2,64039
1999,6,23,2,5,3,1,1,1,2014,37870,121,2023-02-21,,4,75220
2000,2,8,5,3,1,1,1,3,2014,164818,456,2023-06-23,,5,37120
2001,5,20,3,5,4,1,4,3,2002,179245,463,2023-06-06,,5,63803
2002,2,8,1,4,4,1,3,3,2008,116097,335,2023-05-16,,4,111185
2003,3,12,1,5,8,1,3,3,2018,39391,355,2023-01-12,,2,22496
2004,2,7,3,5,2,1,2,1,2002,18096,382,2023-08-11,,2,91481
2005,1,3,4,1,7,1,1,2,2021,17518,261,2022-12-06,,4,116105
2006,6,21,1,1,7,1,4,3,2015,124310,208,2023-10-23,,3,39753
2007,5,19,3,3,1,1,3,1,2013,118374,362,2023-10-21,,4,49438
2008,5,17,5,2,2,1,2,2,2021,11112,255,2023-08-28,,4,112994
2009,3,11,4,5,6,1,3,2,2013,121362,250,2023-02-16,,2,27057
2010,2,8,3,5,3,1,2,2,2020,35022,456,2022-11-19,,4,35538
2011,2,8,4,1,8,1,4,1,2000,166304,335,2022-12-21,,4,4674
2012,3,12,5,5,4,1,1,4,2022,65569,355,2023-02-15,,3,81057
2013,6,22,3,2,7,1,4,1,2014,142680,139,2023-11-10,,4,101300
2014,3,11,1,6,5,1,4,3,2012,137366,182,2023-11-11,,4,39124
2015,1,2,2,5,8,1,2,2,2004,56650,335,2023-08-10,,3,40361
2016,6,23,1,6,1,1,3,3,2010,116797,121,2022-12-13,,2,111936
2017,4,16,4,2,4,1,3,4,2013,25271,450,2023-01-24,,1,67066
2018,4,14,4,1,3,1,4,4,2015,158520,400,2023-01-12,,3,117734
2019,1,1,1,3,8,1,2,1,2004,183833,261,2023-07-25,,2,86569
2020,6,23,1,2,3,1,3,2,2020,161342,121,2023-05-21,,5,51163
2021,5,18,3,5,7,1,1,4,2012,89086,385,2023-07-18,,1,75039
2022,6,22,1,5,8,1,3,1,2010,150895,169,2023-10-14,,3,42684
2023,4,16,4,3,6,1,2,1,2014,83293,450,2023-02-22,,4,78524
2024,3,11,4,2,7,1,2,1,2005,145288,182,2023-09-02,,1,80680
2025,3,11,4,3,3,1,3,3,2021,123059,182,2023-10-30,,4,69167
2026,4,16,4,3,1,1,2,2,2018,40156,450,2023-04-02,,4,36421
2027,6,23,3,5,7,1,2,3,2020,19084,121,2022-12-11,,2,45382
2028,5,18,1,6,3,1,3,4,2013,136764,255,2023-08-26,,5,56003
2029,5,18,4,3,8,1,1,2,2013,140380,255,2023-02-10,,4,63873
2030,5,18,5,4,2,1,3,2,2006,25173,385,2023-03-27,,1,85374
2031,4,14,4,5,5,2,4,3,2015,87013,400,2023-08-27,,2,30771
2032,2,6,5,3,2,1,3,4,2017,56638,248,2023-01-06,,1,33787
2033,3,11,5,1,8,1,4,2,2023,154419,182,2023-08-18,,1,84728
2034,5,20,4,4,3,1,1,3,2004,50081,463,2023-04-12,,4,75773
2035,1,3,5,2,3,1,1,4,2022,187225,349,2023-10-02,,3,49166
2036,2,5,1,1,3,1,1,4,2015,91339,382,2023-02-03,,1,11827
2037,1,1,4,1,6,1,3,3,2020,135823,261,2023-06-04,,3,20526
2038,6,21,5,4,8,1,1,2,2018,137017,301,2023-08-01,,2,109175
2039,4,15,2,3,4,1,2,3,2008,73110,325,2022-12-03,,4,58579
2040,5,18,2,1,5,1,1,2,2020,47529,255,2023-09-02,,5,5737
2041,2,6,1,6,1,1,4,4,2000,43466,248,2023-03-17,,3,87392
2042,3,11,5,6,4,1,3,4,2001,95484,182,2023-03-03,,2,28850
2043,2,6,4,4,8,1,1,1,2020,175224,248,2023-09-05,,3,68294
2044,6,22,1,5,2,1,4,3,2013,29490,169,2023-09-13,,5,47650
2045,3,12,1,5,1,1,2,2,2004,154858,355,2023-08-07,,1,99456
2046,3,10,3,1,8,1,1,2,2022,25719,305,2023-05-24,,4,68436
2047,5,19,4,4,1,1,4,4,2006,37589,362,2023-10-28,,2,14832
2048,2,5,3,4,5,1,4,4,2001,117136,255,2023-03-31,,2,38607
2049,4,16,2,1,7,1,2,2,2005,31194,300,2022-12-17,,4,90111
2050,2,5,3,5,6,1,3,3,2015,163017,382,2023-02-21,,1,95763
2051,6,22,4,2,6,2,4,4,2003,79370,169,2023-02-22,,2,102152
2052,2,6,2,3,6,1,4,2,2013,13920,335,2023-08-20,,4,85925
2053,6,21,5,3,8,1,3,1,2002,104670,208,2023-01-14,,1,52084
2054,1,4,5,3,7,2,4,1,2011,48583,335,2023-11-01,,5,74111
2055,6,23,5,1,4,1,1,4,2018,37551,121,2022-12-10,,2,80578
2056,3,12,2,3,6,1,4,4,2000,42384,285,2023-01-01,,2,21061
2057,4,16,1,6,1,1,2,3,2013,36461,450,2023-09-24,,5,49657
2058,1,2,1,3,5,2,3,2,2003,54550,335,2023-05-17,,2,82599
2059,3,10,5,2,8,1,4,4,2005,196802,305,2023-06-28,,3,85730
2060,1,4,3,4,2,1,2,1,2005,51936,335,2023-01-27,,5,94706
2061,3,11,3,2,5,1,3,1,2003,161543,182,2023-08-28,,3,90674
2062,2,5,3,5,4,1,4,3,2020,86272,382,2023-04-20,,1,82781
2063,6,23,1,1,2,1,4,1,2006,154768,121,2023-02-05,,2,11637
2064,1,3,1,1,2,2,3,1,2010,58087,349,2023-07-24,,1,21398
2065,3,9,2,4,4,1,2,3,2008,93285,252,2023-07-16,,5,116143
2066,5,18,4,1,3,1,3,4,2011,54200,385,2023-06-27,,5,107741
2067,1,3,4,1,8,1,2,3,2000,81343,261,2023-05-15,,2,68574
2068,4,15,2,1,8,1,2,1,2004,159330,325,2023-10-16,,5,17928
2069,2,7,5,4,1,2,3,3,2023,27352,382,2023-03-26,,2,106861
2070,5,18,3,4,8,2,1,4,2017,93814,255,2023-02-26,,2,108259
2071,3,9,1,4,6,1,3,4,2013,75868,252,2023-02-21,,4,10311
2072,2,7,2,5,8,1,1,4,2001,64541,248,2023-01-25,,3,54084
2073,6,23,2,3,5,1,4,3,2009,110925,121,2023-09-10,,3,4176
2074,3,12,4,4,1,1,2,3,2011,96363,285,2023-06-08,,3,20498
2075,5,17,4,6,8,1,4,2,2019,49386,255,2023-08-31,,3,84974
2076,5,19,1,1,4,1,4,4,2006,166679,362,2022-12-17,,2,45893
2077,1,4,2,2,3,1,1,2,2013,77041,335,2023-02-11,,4,18666
2078,6,21,3,1,3,1,1,2,2022,114018,203,2023-04-11,,2,60026
2079,2,5,5,6,8,1,2,4,2005,27589,255,2023-01-01,,1,56912
2080,6,23,2,1,3,1,4,2,2023,37743,121,2023-01-29,,5,63493
2081,5,19,3,3,6,1,1,4,2020,192002,362,2023-07-30,,1,8799
2082,1,2,1,5,7,1,3,1,2019,123910,335,2023-01-25,,1,44525
2083,6,24,1,5,2,2,2,1,2014,144384,219,2023-06-24,,3,24079
2084,1,4,3,1,7,1,3,2,2015,180466,335,2023-04-18,,5,64384
2085,4,13,4,5,5,1,2,1,2001,85656,300,2023-08-14,,4,89043
2086,5,20,2,3,1,1,4,4,2016,121897,463,2023-05-31,,1,54241
2087,4,13,4,4,1,1,4,2,2003,127925,290,2023-03-12,,4,36194
2088,6,22,2,2,8,1,4,4,2011,101192,169,2023-04-26,,5,50351
2089,5,19,1,5,4,1,3,1,2009,134973,362,2022-12-29,,5,66099
2090,6,21,4,1,5,1,2,1,2016,105993,208,2023-09-11,,3,113039
2091,4,15,5,1,8,1,1,1,2012,149468,325,2023-10-24,,1,84585
2092,1,1,4,4,6,1,3,1,2012,31618,261,2023-03-25,,4,56906
2093,2,8,2,3,1,1,1,2,2000,14374,335,2023-02-05,,3,57566
2094,6,22,5,3,5,1,2,2,2007,76900,169,2022-12-16,,5,31305
2095,2,6,4,5,1,1,4,3,2002,29487,335,2023-05-08,,3,12488
2096,1,1,3,2,5,1,2,3,2009,113336,261,2023-11-03,,5,105659
2097,5,18,3,1,7,1,4,3,2019,109594,385,2023-10-15,,4,83731
2098,6,24,3,4,3,1,1,4,2015,83010,203,2023-10-20,,3,36355
2099,1,1,1,5,5,1,2,3,2010,112662,261,2023-10-03,,5,98064
2100,1,1,1,1,4,1,3,1,2000,181262,261,2023-04-05,,3,101296
2101,2,6,1,1,3,1,3,3,2004,175685,335,2023-03-05,,1,45519
2102,6,22,1,5,5,1,1,4,2012,51011,169,2023-01-09,,1,87696
2103,1,2,2,6,3,1,2,2,2015,91438,248,2023-01-20,,4,26177
2104,4,14,2,4,6,1,4,1,2008,180049,400,2023-02-26,,1,65599
2105,2,5,4,2,1,1,3,1,2019,144435,255,2023-04-21,,3,62332
2106,3,11,5,5,8,1,4,2,2010,24118,250,2023-07-03,,1,47818
2107,5,18,2,6,4,1,4,3,2020,116500,385,2023-02-13,,3,30203
2108,5,18,4,4,7,1,4,4,2006,57205,255,2022-12-17,,5,101979
2109,5,19,2,2,7,1,3,2,2002,118598,255,2023-02-09,,5,48739
2110,2,6,4,2,7,1,2,4,2015,187488,248,2023-08-07,,2,10846
2111,3,10,4,2,4,1,4,4,2015,66809,305,2023-07-19,,2,67342
2112,1,2,2,3,6,1,2,3,2013,21555,335,2023-02-18,,3,54640
2113,2,8,5,2,1,1,1,2,2014,30321,335,2023-03-19,,1,98664
2114,1,3,2,5,6,1,4,1,2019,167457,349,2022-11-15,,5,20229
2115,4,15,3,5,5,1,3,1,2008,182159,188,2023-10-10,,1,110714
2116,2,5,4,5,6,1,4,4,2010,137563,382,2023-09-01,,5,67358
2117,6,23,5,3,7,1,4,3,2011,67154,121,2023-10-09,,4,21766
2118,2,6,3,5,4,1,2,2,2021,133266,335,2023-02-01,,5,18030
2119,5,19,3,5,5,1,1,3,2004,33658,255,2023-11-13,,3,20086
2120,6,24,4,4,3,1,4,2,2010,121492,219,2023-02-22,,2,62858
2121,6,21,3,5,6,1,1,2,2015,128056,208,2023-04-28,,2,105908
2122,3,9,4,5,4,1,2,4,2023,76986,170,2023-05-27,,3,47803
2123,3,10,5,5,7,1,4,3,2005,192692,305,2023-05-07,,1,43568
2124,4,14,5,3,3,1,1,2,2015,169674,400,2023-05-04,,4,6513
2125,6,21,3,1,1,1,3,2,2008,60618,208,2023-04-20,,5,105447
2126,5,17,4,5,4,1,4,1,2016,120319,255,2023-08-11,,2,52230
2127,2,7,5,2,5,1,1,3,2022,128006,248,2023-07-29,,4,81245
2128,4,14,1,4,2,1,1,3,2021,29848,400,2022-12-14,,3,113037
2129,5,20,2,2,7,1,2,2,2000,90435,362,2022-12-25,,4,25336
2130,5,20,4,2,8,1,4,4,2005,18689,362,2023-09-18,,3,68763
2131,4,15,5,4,2,1,1,2,2004,73906,325,2023-06-13,,2,97761
2132,2,8,4,2,1,1,1,3,2001,191525,335,2023-03-29,,3,116880
2133,6,23,2,6,1,1,4,1,2010,86357,121,2023-07-23,,1,43013
2134,6,21,2,1,7,1,2,3,2020,144412,208,2023-10-19,,2,7881
2135,1,4,1,4,3,1,1,1,2002,166661,335,2023-08-10,,4,32803
2136,2,7,4,6,8,1,4,1,2022,78517,248,2023-07-08,,5,25315
2137,6,24,5,3,6,1,1,4,2022,119660,203,2022-12-20,,5,14478
2138,1,2,5,2,8,1,3,4,2023,188897,248,2023-10-20,,2,28233
2139,4,13,4,5,2,1,3,1,2009,36742,290,2023-01-10,,3,25135
2140,5,19,5,5,6,1,3,1,2009,57265,255,2023-08-22,,2,55809
2141,4,14,3,5,1,1,3,4,2004,143005,400,2023-09-03,,2,79332
2142,6,21,4,5,3,1,3,1,2002,26672,301,2023-02-01,,2,93070
2143,2,6,4,5,5,1,4,1,2000,44308,248,2023-03-16,,1,78617
2144,2,8,2,5,2,1,3,1,2007,72673,456,2023-03-22,,4,70747
2145,4,14,3,6,3,1,2,1,2014,54182,400,2023-05-09,,4,88235
2146,4,13,1,1,1,1,2,4,2008,161043,290,2023-03-13,,1,32708
2147,2,5,3,2,2,2,4,4,2019,135735,382,2022-11-23,,2,67205
2148,2,6,3,1,8,1,1,1,2002,104450,335,2023-06-24,,4,82373
2149,3,10,4,4,4,1,4,4,2003,124263,305,2023-05-26,,4,64568
2150,1,4,3,4,4,1,3,4,2002,90401,335,2023-02-09,,5,70863
2151,6,21,3,6,7,1,4,4,2020,67305,301,2023-04-03,,2,107803
2152,5,20,1,2,1,1,3,4,2013,129154,463,2023-11-13,,5,108615
2153,5,20,5,6,7,1,3,1,2019,124393,362,2023-08-21,,4,11636
2154,3,9,3,1,1,1,4,4,2022,59415,170,2022-12-10,,1,113858
2155,4,16,2,3,5,1,4,2,2012,38899,450,2022-11-22,,3,92814
2156,3,12,3,3,8,1,2,1,2013,155627,285,2023-07-18,,2,80863
2157,1,4,5,4,7,1,1,1,2020,136378,335,2023-07-19,,4,19102
2158,3,9,3,1,1,1,2,1,2019,134110,170,2023-08-06,,2,84051
2159,3,12,4,4,6,1,1,3,2001,131097,285,2023-06-23,,3,32577
2160,2,5,2,2,1,1,4,2,2020,142800,382,2023-05-08,,2,59859
2161,1,4,3,3,8,1,3,3,2012,128254,335,2023-10-02,,5,82963
2162,2,7,4,1,7,1,2,2,2016,72701,248,2023-10-26,,4,105029
2163,6,21,2,5,3,1,2,2,2019,197546,208,2023-06-14,,4,75989
2164,5,17,3,1,5,1,1,4,2002,192994,255,2023-05-18,,3,51000
2165,1,4,5,1,8,1,1,4,2021,19622,335,2023-01-14,,3,47936
2166,5,18,3,2,7,1,3,4,2001,100351,385,2023-02-07,,4,100456
2167,4,13,5,5,7,1,1,4,2006,40235,290,2023-01-30,,2,100930
2168,1,4,5,5,8,1,4,3,2008,124142,335,2023-07-08,,5,70099
2169,1,4,1,2,7,1,1,3,2011,70219,335,2023-08-06,,2,69948
2170,5,17,4,1,1,1,2,3,2013,57145,255,2023-03-12,,2,23883
2171,4,13,4,2,2,1,4,4,2013,190723,290,2023-02-19,,5,55265
2172,2,7,3,6,7,1,2,2,2005,95623,382,2023-07-09,,2,53008
2173,5,20,5,6,5,1,1,4,2015,11025,362,2023-04-18,,1,30714
2174,5,18,2,1,5,1,2,1,2017,143852,385,2023-02-18,,3,86196
2175,5,20,2,4,2,1,4,3,2021,92158,463,2023-04-15,,3,44235
2176,6,24,4,5,5,1,2,4,2003,192765,203,2023-01-17,,4,38300
2177,5,18,1,6,3,1,3,2,2005,65323,255,2023-04-04,,1,106990
2178,5,19,4,3,8,1,4,4,2004,104019,362,2023-02-19,,5,77185
2179,3,11,4,1,4,1,4,2,2017,74421,250,2023-09-20,,2,41915
2180,1,2,1,6,7,2,3,4,2000,130394,248,2023-08-19,,1,55759
2181,2,5,3,6,8,1,3,4,2010,122843,382,2023-10-19,,2,36913
2182,6,21,4,6,6,1,4,2,2006,87156,301,2023-07-15,,3,34678
2183,4,14,3,6,5,1,3,4,2023,47687,400,2023-04-24,,2,28204
2184,1,3,4,1,6,1,1,2,2007,121751,261,2023-09-28,,1,84343
2185,4,13,2,3,7,1,4,3,2021,146304,290,2023-02-26,,4,80472
2186,1,2,2,3,6,1,3,4,2001,163519,335,2023-04-06,,4,11218
2187,5,20,1,1,8,1,3,1,2008,28336,362,2023-09-14,,1,15588
2188,6,21,3,6,1,2,4,1,2007,141576,208,2023-10-01,,5,114171
2189,6,23,1,2,2,1,1,3,2019,162993,121,2022-11-25,,2,6511
2190,5,20,3,5,6,1,4,4,2016,170729,362,2022-11-16,,5,52980
2191,2,5,4,1,7,1,1,1,2005,38355,382,2023-01-20,,4,66037
2192,5,20,3,2,2,1,1,2,2011,157389,362,2023-01-24,,2,87321
2193,4,13,5,2,2,1,2,4,2012,158236,290,2023-09-16,,2,67433
2194,6,23,1,5,2,1,2,3,2019,57718,121,2023-08-16,,5,66760
2195,1,2,5,3,4,1,4,1,2020,41048,248,2023-04-17,,4,79162
2196,5,19,2,1,3,1,2,4,2021,155037,255,2023-01-05,,4,45375
2197,1,4,5,2,5,1,1,2,2007,130482,335,2023-08-26,,5,65667
2198,2,8,5,6,2,1,2,1,2019,110551,335,2023-04-15,,2,53329
2199,4,13,1,1,2,1,2,4,2012,140695,300,2023-08-23,,1,20026
2200,2,7,5,2,1,1,2,1,2007,45588,248,2023-01-01,,3,61340
2201,5,18,2,3,4,1,4,1,2014,15478,255,2023-06-28,,1,10436
2202,4,13,1,1,6,1,1,3,2012,123870,290,2023-03-03,,5,7478
2203,3,10,4,4,7,1,4,2,2005,152297,305,2023-08-31,,2,101717
2204,5,19,3,6,8,1,3,1,2014,169730,362,2023-10-22,,3,73101
2205,4,14,3,1,6,1,2,1,2022,26418,400,2023-02-27,,4,69818
2206,5,18,1,2,6,1,1,1,2013,197306,255,2023-07-04,,5,50304
2207,6,23,1,3,2,1,4,2,2017,45355,121,2023-07-29,,5,11439
2208,5,17,3,3,8,1,2,4,2015,38459,362,2022-12-16,,2,68324
2209,1,4,2,3,4,1,2,1,2005,93077,335,2023-03-07,,1,30739
2210,2,7,5,3,7,1,4,2,2019,95104,248,2023-08-06,,1,94051
2211,6,24,4,1,1,1,4,3,2006,110422,203,2023-04-07,,1,115570
2212,4,14,2,6,2,2,2,4,2003,135736,400,2023-02-23,,4,71957
2213,4,15,2,3,1,1,1,2,2017,75676,325,2023-08-18,,3,31492
2214,3,9,1,3,2,1,1,1,2017,32207,252,2023-10-12,,3,110239
2215,3,10,1,3,4,1,3,3,2013,88978,305,2023-05-11,,3,30530
2216,5,19,3,4,5,1,1,4,2020,147026,362,2023-03-23,,2,65157
2217,5,18,3,5,1,1,2,4,2010,144902,385,2023-03-07,,4,33549
2218,6,23,2,1,4,1,2,1,2015,159917,121,2023-04-16,,4,106213
2219,6,22,3,3,1,1,3,4,2003,50761,139,2023-10-07,,1,62592
2220,3,10,2,4,7,1,1,4,2002,46682,305,2023-01-05,,5,72800
2221,4,15,3,1,8,1,3,2,2004,13989,325,2023-05-11,,1,82973
2222,1,1,3,5,5,1,1,4,2023,26473,261,2023-05-03,,1,101614
2223,3,9,5,3,7,1,2,1,2015,133429,252,2022-11-15,,3,46223
2224,1,1,5,2,5,1,4,2,2023,29079,261,2023-01-07,,4,64164
2225,6,21,5,4,6,1,3,1,2003,148532,203,2023-01-30,,4,102336
2226,3,10,3,4,8,2,3,1,2020,114168,305,2023-08-25,,4,115555
2227,4,16,2,3,6,1,2,3,2003,126126,300,2023-07-19,,5,41680
2228,2,7,5,5,3,1,4,2,2017,168951,248,2023-05-09,,2,54379
2229,2,7,5,5,3,1,3,1,2016,165075,382,2023-03-12,,3,24133
2230,6,23,4,2,3,1,4,1,2017,133174,121,2023-06-28,,3,4020
2231,1,1,5,4,2,1,2,2,2019,78681,261,2023-01-27,,1,9670
2232,4,16,1,4,2,2,2,2,2000,84214,450,2023-10-09,,2,92664
2233,2,8,5,4,8,1,3,2,2020,137148,335,2023-07-03,,5,114110
2234,6,24,2,5,8,1,3,1,2007,75291,219,2023-10-08,,2,8513
2235,1,1,4,2,7,1,3,4,2016,148718,261,2023-09-23,,2,53198
2236,3,12,5,5,6,1,3,3,2017,25189,285,2023-02-24,,3,74247
2237,6,21,1,6,8,1,4,1,2000,43210,203,2023-07-16,,2,105256
2238,5,19,2,4,6,1,3,4,2020,117833,255,2023-09-01,,2,24729
2239,1,3,1,1,2,1,3,2,2015,33335,261,2023-09-24,,3,69530
2240,1,4,1,1,4,1,3,3,2015,178075,335,2022-12-31,,1,76405
2241,4,13,3,2,2,1,1,1,2015,49686,300,2023-01-10,,3,68923
2242,5,20,1,4,6,1,4,4,2007,42974,362,2023-04-29,,5,85649
2243,5,19,5,2,8,1,4,4,2017,71365,362,2023-07-18,,2,93732
2244,1,3,3,4,1,1,4,1,2004,138588,261,2023-08-03,,4,5292
2245,4,15,4,4,4,1,4,1,2013,127988,325,2022-11-24,,4,33996
2246,6,22,5,1,8,1,4,4,2016,179837,139,2023-09-09,,5,65018
2247,6,21,2,4,2,1,2,1,2018,42411,208,2023-05-08,,2,103752
2248,1,4,2,3,8,1,3,4,2013,85816,335,2023-02-20,,5,50126
2249,4,14,1,3,7,1,3,4,2008,163904,400,2023-10-12,,1,108490
2250,3,10,4,2,3,1,2,2,2009,84813,305,2023-02-15,,3,19854
2251,2,5,2,6,3,1,4,1,2004,93118,382,2022-12-28,,5,28266
2252,6,23,5,3,7,1,2,2,2007,135386,121,2023-05-03,,4,42399
2253,3,11,5,5,6,1,3,3,2001,164655,182,2023-05-13,,5,36131
2254,4,16,4,6,6,1,1,2,2008,45840,300,2023-07-25,,3,78255
2255,4,16,3,6,6,1,3,4,2013,156139,300,2023-08-29,,2,36739
2256,3,12,3,6,4,1,3,3,2000,144993,355,2023-03-15,,3,92928
2257,5,18,1,5,8,1,3,4,2003,101631,385,2023-09-10,,5,83179
2258,2,5,2,2,8,1,4,2,2001,36373,382,2023-09-03,,2,4761
2259,1,3,3,2,4,1,4,2,2013,146199,261,2023-11-10,,2,118911
2260,1,2,1,3,7,1,2,4,2004,178151,248,2022-11-20,,2,97431
2261,1,2,4,4,1,1,3,1,2002,195769,248,2023-01-06,,2,48061
2262,3,10,4,2,7,1,3,1,2000,105545,305,2022-12-26,,2,115481
2263,6,21,1,2,3,1,1,2,2014,171347,208,2023-09-18,,4,72376
2264,2,8,5,6,5,1,3,3,2000,106307,456,2023-06-07,,3,108376
2265,6,24,2,6,8,1,2,3,2007,156321,219,2023-02-14,,3,14798
2266,4,14,1,4,6,1,4,3,2022,99609,400,2023-04-22,,3,114892
2267,3,9,5,2,3,1,3,2,2019,177492,252,2023-01-12,,4,99130
2268,4,16,1,6,7,1,2,3,2022,24237,300,2023-09-02,,4,102539
2269,1,2,5,2,4,1,3,1,2002,25729,248,2023-02-16,,2,84665
2270,3,12,3,5,3,1,1,3,2007,120565,285,2023-05-06,,4,41796
2271,6,22,1,5,5,1,4,2,2003,186525,169,2023-08-02,,2,64629
2272,5,17,4,1,2,1,3,4,2023,32044,255,2023-10-19,,4,51602
2273,2,7,2,3,2,1,3,2,2016,123497,382,2023-03-17,,1,46651
2274,3,10,1,3,8,1,1,1,2022,165673,305,2023-08-27,,4,64805
2275,2,8,2,1,7,1,3,1,2019,20348,335,2023-02-09,,3,101605
2276,6,21,3,2,1,1,3,2,2019,76809,203,2023-03-14,,4,69493
2277,5,20,5,1,6,1,2,2,2003,59289,463,2023-11-12,,5,41415
2278,5,20,1,6,8,1,2,3,2013,71583,362,2023-08-13,,2,21306
2279,6,21,1,3,6,1,4,1,2020,53565,301,2022-12-15,,4,118802
2280,4,13,2,2,3,1,1,1,2000,74569,300,2023-03-28,,2,14742
2281,2,8,2,5,2,1,1,3,2000,123589,335,2023-03-12,,3,108612
2282,6,24,4,1,3,1,2,2,2015,62532,219,2023-06-01,,1,60936
2283,3,9,3,2,8,1,3,4,2013,62487,170,2023-07-22,,1,97900
2284,5,17,3,4,4,1,3,1,2012,45246,362,2023-10-18,,2,64777
2285,1,3,5,2,7,1,2,3,2014,183840,261,2023-06-06,,4,102113
2286,6,23,4,1,1,1,3,1,2017,173309,121,2023-05-24,,5,29183
2287,3,12,1,4,3,1,4,2,2002,26855,355,2023-06-04,,1,12376
2288,5,17,2,3,8,1,3,1,2009,37126,362,2023-07-04,,1,18788
2289,1,2,3,4,5,1,1,3,2016,128006,248,2023-01-22,,3,47800
2290,3,10,3,2,2,1,2,4,2002,106467,305,2023-06-02,,2,53336
2291,4,16,3,5,6,1,4,2,2019,23467,450,2022-12-23,,4,53088
2292,1,3,4,2,2,1,4,2,2016,116488,261,2023-04-06,,1,64360
2293,4,14,3,2,6,1,2,4,2009,57183,400,2023-10-05,,5,119398
2294,6,24,1,2,7,1,1,1,2004,182524,219,2023-10-11,,5,17636
2295,2,5,5,4,2,1,4,3,2013,197603,255,2023-08-26,,3,53348
2296,5,17,4,6,8,1,2,3,2014,77699,255,2023-10-05,,4,61608
2297,5,19,3,1,3,2,3,4,2009,44843,255,2023-09-07,,5,87147
2298,2,7,2,6,5,1,3,4,2005,77170,382,2023-10-18,,1,12998
2299,6,22,3,3,3,2,2,4,2022,36426,169,2023-08-29,,5,7545
2300,4,14,3,1,4,1,1,1,2022,32143,400,2023-07-14,,1,98526
2301,1,3,4,5,8,1,1,1,2003,195286,261,2023-09-06,,2,55214
2302,4,16,1,1,2,1,4,3,2019,153225,300,2023-10-12,,2,106291
2303,1,2,3,5,5,1,3,2,2015,154658,335,2023-10-10,,3,87350
2304,1,2,2,1,3,1,4,4,2004,10550,335,2023-05-08,,4,95323
2305,4,13,2,2,1,1,4,4,2023,119221,300,2023-06-12,,4,89761
2306,4,15,1,6,4,1,4,2,2016,173864,325,2023-08-22,,3,98897
2307,2,8,4,3,7,1,2,4,2006,84401,335,2023-02-20,,1,33844
2308,6,22,1,5,8,1,3,1,2005,145159,169,2023-02-15,,5,8429
2309,3,10,3,2,2,1,2,1,2004,141629,305,2023-10-03,,5,4697
2310,3,12,2,4,3,1,4,1,2022,84929,355,2023-04-30,,4,6255
2311,5,20,5,6,7,1,1,1,2009,129170,362,2023-08-06,,5,56170
2312,3,11,1,1,3,1,3,1,2017,68031,250,2023-11-01,,4,87150
2313,1,1,4,4,7,1,2,4,2005,47262,261,2023-02-09,,2,64771
2314,1,2,5,6,1,1,2,2,2000,151313,335,2023-06-04,,2,88219
2315,1,3,5,2,8,1,1,3,2002,46753,261,2023-09-08,,3,86331
2316,5,18,5,6,3,1,3,1,2001,124019,385,2022-12-06,,2,93795
