Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower
Toyota,Corolla,60419,Automatic,2005,2023-06-20,,Advanced,169
Audi,Q7,37210,Automatic,2021,2023-03-22,,Base,335
Toyota,Camry,50368,Automatic,2009,2023-08-10,,Base,301
BMW,3 Series,89269,Automatic,2002,2022-12-14,,Luxe,255
Ford,F-150,112037,Automatic,2006,2023-09-04,,Full,400
Audi,A4,131747,Automatic,2004,2023-02-27,,Advanced,261
Mercedes-Benz,E-Class,65754,Automatic,2000,2023-07-11,,Luxe,362
Audi,Q7,154615,Automatic,2007,2023-10-19,,Advanced,335
Ford,Mustang,148440,Automatic,2010,2023-10-04,,Luxe,300
Audi,Q7,136013,Automatic,2002,2023-10-09,,Luxe,335
BMW,5 Series,110555,Automatic,2014,2023-10-13,,Advanced,335
Ford,Fusion,81125,Automatic,2016,2023-03-18,,Advanced,188
Audi,A4,192386,Automatic,2022,2023-02-16,,Advanced,261
Ford,Mustang,157140,Automatic,2011,2023-04-16,,Luxe,450
Mercedes-Benz,E-Class,57238,Automatic,2020,2023-04-20,,Luxe,255
BMW,3 Series,52881,Automatic,2023,2023-09-28,,Base,255
Mercedes-Benz,E-Class,160627,Manual,2016,2023-05-17,,Luxe,255
Mercedes-Benz,GLC,148130,Automatic,2002,2023-05-06,,Advanced,362
Ford,Mustang,121414,Automatic,2002,2022-11-27,,Luxe,450
Audi,Q7,17949,Automatic,2006,2023-01-18,,Advanced,335
Audi,Q7,94784,Automatic,2001,2023-09-17,,Full,335
Toyota,Prius,185241,Automatic,2003,2023-03-31,,Advanced,121
Toyota,RAV4,149231,Automatic,2004,2023-10-17,,Full,219
Chevrolet,Impala,108780,Automatic,2012,2023-09-09,,Full,305
Ford,Mustang,136864,Automatic,2009,2023-01-07,,Full,450
Audi,A6,62892,Automatic,2012,2023-06-30,,Luxe,335
BMW,5 Series,101702,Automatic,2008,2023-07-03,,Base,248
Chevrolet,Silverado,188952,Automatic,2010,2023-08-20,,Luxe,285
Mercedes-Benz,C-Class,26812,Manual,2018,2023-08-11,,Base,385
Audi,A4,58380,Automatic,2020,2023-05-24,,Base,261
Chevrolet,Equinox,94819,Automatic,2005,2023-01-17,,Advanced,170
Ford,F-150,39000,Automatic,2003,2023-11-13,,Luxe,400
Chevrolet,Malibu,122935,Automatic,2022,2023-05-05,,Full,182
Ford,Fusion,182837,Automatic,2021,2023-07-02,,Luxe,188
Toyota,Camry,61637,Automatic,2015,2023-02-08,,Base,203
Toyota,RAV4,135570,Automatic,2007,2023-10-18,,Luxe,219
Toyota,Prius,28765,Automatic,2007,2023-03-07,,Full,121
Chevrolet,Malibu,148482,Automatic,2013,2023-04-19,,Full,182
Chevrolet,Impala,86655,Automatic,2016,2023-04-21,,Advanced,305
Toyota,RAV4,140230,Automatic,2007,2023-05-03,,Luxe,203
Audi,Q7,166407,Automatic,2013,2023-06-16,,Advanced,335
BMW,5 Series,173362,Automatic,2012,2023-07-31,,Luxe,248
Chevrolet,Impala,185356,Automatic,2006,2022-12-27,,Full,305
BMW,3 Series,55307,Automatic,2014,2023-04-08,,Luxe,255
Toyota,Prius,79751,Automatic,2022,2022-12-08,,Luxe,121
Chevrolet,Equinox,162091,Manual,2006,2023-11-01,,Base,170
Toyota,Corolla,42812,Automatic,2019,2023-10-21,,Base,169
BMW,5 Series,91588,Automatic,2005,2023-04-08,,Base,335
Chevrolet,Impala,184239,Manual,2002,2023-07-05,,Luxe,305
Toyota,Prius,60261,Automatic,2000,2023-03-17,,Luxe,121
BMW,X5,78551,Automatic,2010,2023-03-04,,Advanced,456
BMW,X5,77489,Automatic,2016,2023-08-21,,Luxe,335
BMW,5 Series,77790,Automatic,2010,2023-10-30,,Base,248
Audi,A4,164326,Automatic,2022,2023-06-30,,Full,261
Mercedes-Benz,E-Class,109777,Automatic,2011,2023-10-07,,Base,362
Toyota,Corolla,93069,Automatic,2020,2023-08-21,,Luxe,169
Toyota,RAV4,54166,Automatic,2018,2022-11-22,,Full,219
Mercedes-Benz,E-Class,38708,Automatic,2016,2023-05-08,,Full,255
Ford,Fusion,192599,Automatic,2013,2023-02-11,,Advanced,325
Toyota,Corolla,98622,Automatic,2007,2023-06-29,,Base,169
Chevrolet,Equinox,179260,Automatic,2006,2023-06-14,,Advanced,252
BMW,X5,96765,Automatic,2014,2023-03-29,,Advanced,456
Mercedes-Benz,E-Class,113608,Automatic,2015,2023-09-02,,Full,362
Mercedes-Benz,C-Class,189510,Automatic,2019,2023-01-28,,Luxe,385
Chevrolet,Silverado,99821,Automatic,2000,2023-11-04,,Base,285
BMW,X3,133998,Automatic,2001,2023-06-26,,Base,248
Ford,Fusion,22484,Automatic,2022,2022-12-06,,Base,325
Ford,Fusion,146947,Automatic,2011,2023-08-07,,Full,188
Ford,F-150,73615,Manual,2022,2023-05-25,,Advanced,400
BMW,X5,48405,Automatic,2021,2023-08-22,,Base,456
Mercedes-Benz,S-Class,121503,Automatic,2015,2023-05-23,,Full,362
Audi,A4,192997,Automatic,2003,2022-12-20,,Full,261
Chevrolet,Impala,158195,Automatic,2002,2022-12-24,,Full,305
Mercedes-Benz,GLC,145884,Automatic,2004,2023-07-31,,Full,255
Mercedes-Benz,GLC,143309,Automatic,2002,2022-12-17,,Luxe,255
Mercedes-Benz,C-Class,144504,Automatic,2004,2022-12-02,,Luxe,255
Audi,Q7,49884,Automatic,2022,2023-11-09,,Advanced,335
Mercedes-Benz,C-Class,185896,Automatic,2023,2023-03-21,,Full,385
Ford,Mustang,125484,Automatic,2001,2023-05-11,,Base,450
Chevrolet,Malibu,10346,Automatic,2019,2023-10-04,,Luxe,250
BMW,X3,128391,Automatic,2002,2022-12-31,,Base,382
Audi,Q7,34960,Automatic,2020,2023-09-10,,Luxe,335
Toyota,Corolla,54605,Automatic,2007,2022-12-13,,Luxe,139
BMW,5 Series,92739,Automatic,2023,2023-09-14,,Full,248
Ford,F-150,97917,Automatic,2007,2023-04-18,,Luxe,400
Chevrolet,Silverado,137898,Automatic,2017,2023-06-28,,Luxe,355
BMW,X3,40683,Manual,2015,2023-03-07,,Base,248
BMW,X5,199340,Automatic,2000,2023-08-27,,Luxe,335
Ford,F-150,148236,Automatic,2013,2023-09-07,,Base,400
Ford,Explorer,89422,Manual,2009,2023-03-26,,Luxe,300
Toyota,Prius,161773,Automatic,2003,2023-01-03,,Full,121
Toyota,Prius,150408,Automatic,2006,2023-01-25,,Advanced,121
Ford,F-150,189960,Automatic,2004,2023-06-17,,Advanced,400
Audi,A4,141810,Automatic,2002,2023-04-24,,Base,261
Audi,A4,50755,Automatic,2014,2023-11-07,,Full,261
Toyota,RAV4,84210,Automatic,2011,2023-04-25,,Advanced,203
Mercedes-Benz,GLC,22449,Automatic,2017,2023-05-31,,Full,255
BMW,X3,167344,Manual,2011,2023-06-30,,Full,248
Chevrolet,Malibu,100791,Automatic,2005,2023-02-06,,Advanced,182
Ford,Fusion,71546,Automatic,2013,2023-03-09,,Advanced,325
Audi,Q5,29229,Automatic,2009,2023-10-09,,Full,349
Chevrolet,Impala,55932,Automatic,2007,2023-09-05,,Luxe,305
Audi,Q7,136643,Automatic,2000,2023-10-29,,Full,335
Audi,Q5,131503,Automatic,2015,2023-05-11,,Luxe,349
BMW,3 Series,177135,Automatic,2023,2023-02-11,,Base,255
Ford,Mustang,27281,Automatic,2012,2023-06-06,,Full,300
Ford,Explorer,31228,Automatic,2019,2023-04-12,,Full,290
BMW,X3,87956,Automatic,2007,2023-04-13,,Luxe,382
BMW,3 Series,13628,Automatic,2011,2023-06-09,,Full,382
BMW,X3,119272,Automatic,2004,2023-01-17,,Advanced,248
Ford,F-150,138285,Manual,2005,2023-04-27,,Advanced,400
Toyota,Corolla,96342,Automatic,2010,2023-06-21,,Base,139
Audi,A4,104578,Automatic,2012,2023-11-02,,Luxe,261
BMW,5 Series,104538,Automatic,2010,2023-06-10,,Full,335
BMW,5 Series,22706,Automatic,2008,2023-05-24,,Full,248
Audi,Q7,131274,Automatic,2016,2022-12-24,,Luxe,335
BMW,X3,185975,Automatic,2013,2023-01-09,,Advanced,248
Chevrolet,Impala,42442,Automatic,2023,2023-07-10,,Luxe,305
Ford,Fusion,170265,Automatic,2020,2023-01-10,,Full,188
Mercedes-Benz,C-Class,117180,Automatic,2018,2022-12-05,,Luxe,255
Chevrolet,Malibu,153010,Automatic,2008,2023-07-24,,Advanced,182
Mercedes-Benz,GLC,48347,Automatic,2014,2023-03-13,,Advanced,362
Ford,Explorer,171724,Automatic,2000,2023-04-28,,Base,300
Chevrolet,Impala,13609,Automatic,2000,2023-03-30,,Full,305
BMW,X3,104675,Automatic,2003,2023-04-12,,Luxe,248
BMW,5 Series,80775,Automatic,2001,2023-02-25,,Full,248
Toyota,Corolla,156330,Manual,2023,2022-12-29,,Full,139
Mercedes-Benz,GLC,147285,Automatic,2007,2023-07-04,,Full,255
Chevrolet,Equinox,59826,Manual,2018,2023-06-13,,Luxe,170
Toyota,Camry,71411,Automatic,2006,2023-03-01,,Base,208
Toyota,Corolla,127426,Automatic,2007,2023-05-15,,Luxe,169
Chevrolet,Impala,125508,Automatic,2006,2023-07-10,,Base,305
Audi,Q5,189767,Automatic,2010,2023-11-05,,Luxe,349
BMW,X3,119327,Automatic,2018,2023-01-23,,Advanced,382
Ford,Fusion,198827,Automatic,2002,2023-06-02,,Advanced,325
Mercedes-Benz,E-Class,55980,Automatic,2002,2023-07-05,,Full,255
Mercedes-Benz,C-Class,135935,Automatic,2012,2023-07-14,,Advanced,385
Chevrolet,Silverado,96969,Automatic,2001,2023-03-08,,Advanced,355
Mercedes-Benz,S-Class,99501,Automatic,2009,2023-04-27,,Base,463
Toyota,RAV4,190921,Automatic,2001,2023-07-23,,Advanced,219
Toyota,RAV4,88642,Automatic,2015,2023-09-10,,Luxe,219
Chevrolet,Impala,159591,Automatic,2008,2023-06-19,,Base,305
Mercedes-Benz,E-Class,27933,Automatic,2004,2023-09-26,,Luxe,255
Chevrolet,Silverado,70484,Automatic,2021,2023-11-04,,Advanced,355
Audi,A6,34975,Automatic,2017,2023-01-31,,Advanced,248
Audi,A6,25003,Automatic,2003,2022-11-21,,Luxe,248
Ford,Mustang,188295,Automatic,2022,2023-07-29,,Advanced,300
BMW,5 Series,58846,Automatic,2001,2023-05-13,,Advanced,248
Chevrolet,Equinox,141706,Automatic,2003,2023-02-23,,Advanced,170
Toyota,Corolla,50895,Automatic,2000,2023-08-29,,Base,139
Chevrolet,Silverado,177060,Automatic,2006,2023-06-11,,Base,355
Chevrolet,Impala,148414,Automatic,2005,2023-06-26,,Base,305
Ford,F-150,19584,Automatic,2008,2023-02-13,,Advanced,400
Ford,F-150,110727,Automatic,2020,2023-08-28,,Luxe,400
BMW,X5,145296,Automatic,2007,2023-10-31,,Luxe,335
Mercedes-Benz,S-Class,193270,Automatic,2009,2023-09-01,,Advanced,463
Chevrolet,Silverado,171614,Automatic,2008,2023-09-21,,Base,355
BMW,5 Series,12773,Automatic,2021,2022-12-16,,Full,248
Ford,Mustang,141907,Automatic,2015,2023-03-10,,Base,450
BMW,X5,68586,Automatic,2010,2023-08-19,,Luxe,335
Mercedes-Benz,E-Class,77113,Automatic,2001,2023-08-14,,Luxe,362
Chevrolet,Malibu,59769,Automatic,2022,2023-07-07,,Full,182
Toyota,RAV4,44585,Automatic,2010,2023-05-10,,Luxe,203
Chevrolet,Silverado,171591,Automatic,2019,2023-06-12,,Base,285
Mercedes-Benz,E-Class,15795,Automatic,2023,2023-01-07,,Luxe,362
Ford,Explorer,39485,Automatic,2002,2023-10-24,,Base,290
Toyota,Camry,50562,Manual,2008,2022-12-22,,Luxe,203
Ford,Mustang,133474,Automatic,2015,2023-03-26,,Luxe,300
Audi,Q5,136810,Automatic,2016,2023-07-10,,Base,349
BMW,X3,163446,Automatic,2017,2023-10-12,,Full,382
Audi,A6,125852,Automatic,2005,2023-03-12,,Full,248
Ford,Fusion,17993,Automatic,2011,2023-03-26,,Advanced,188
BMW,X5,123049,Automatic,2023,2023-09-06,,Base,335
Audi,A6,67069,Automatic,2019,2023-03-11,,Luxe,335
Chevrolet,Impala,124335,Automatic,2012,2022-12-15,,Base,305
BMW,X3,198021,Automatic,2020,2023-07-09,,Advanced,382
Mercedes-Benz,E-Class,13654,Automatic,2016,2023-08-31,,Luxe,362
Mercedes-Benz,C-Class,86328,Automatic,2022,2022-11-21,,Luxe,385
Chevrolet,Impala,84491,Automatic,2002,2023-01-01,,Luxe,305
BMW,3 Series,120040,Automatic,2011,2023-10-21,,Full,255
Toyota,Prius,37870,Automatic,2014,2023-02-21,,Base,121
BMW,X5,164818,Automatic,2014,2023-06-23,,Base,456
Mercedes-Benz,S-Class,179245,Automatic,2002,2023-06-06,,Full,463
BMW,X5,116097,Automatic,2008,2023-05-16,,Luxe,335
Chevrolet,Silverado,39391,Automatic,2018,2023-01-12,,Luxe,355
BMW,X3,18096,Automatic,2002,2023-08-11,,Advanced,382
Audi,Q5,17518,Automatic,2021,2022-12-06,,Base,261
Toyota,Camry,124310,Automatic,2015,2023-10-23,,Full,208
Mercedes-Benz,E-Class,118374,Automatic,2013,2023-10-21,,Luxe,362
Mercedes-Benz,GLC,11112,Automatic,2021,2023-08-28,,Advanced,255
Chevrolet,Malibu,121362,Automatic,2013,2023-02-16,,Luxe,250
BMW,X5,35022,Automatic,2020,2022-11-19,,Advanced,456
BMW,X5,166304,Automatic,2000,2022-12-21,,Full,335
Chevrolet,Silverado,65569,Automatic,2022,2023-02-15,,Base,355
Toyota,Corolla,142680,Automatic,2014,2023-11-10,,Full,139
Chevrolet,Malibu,137366,Automatic,2012,2023-11-11,,Full,182
Audi,A6,56650,Automatic,2004,2023-08-10,,Advanced,335
Toyota,Prius,116797,Automatic,2010,2022-12-13,,Luxe,121
Ford,Mustang,25271,Automatic,2013,2023-01-24,,Luxe,450
Ford,F-150,158520,Automatic,2015,2023-01-12,,Full,400
Audi,A4,183833,Automatic,2004,2023-07-25,,Advanced,261
Toyota,Prius,161342,Automatic,2020,2023-05-21,,Luxe,121
Mercedes-Benz,C-Class,89086,Automatic,2012,2023-07-18,,Base,385
Toyota,Corolla,150895,Automatic,2010,2023-10-14,,Luxe,169
Ford,Mustang,83293,Automatic,2014,2023-02-22,,Advanced,450
Chevrolet,Malibu,145288,Automatic,2005,2023-09-02,,Advanced,182
Chevrolet,Malibu,123059,Automatic,2021,2023-10-30,,Luxe,182
Ford,Mustang,40156,Automatic,2018,2023-04-02,,Advanced,450
Toyota,Prius,19084,Automatic,2020,2022-12-11,,Advanced,121
Mercedes-Benz,C-Class,136764,Automatic,2013,2023-08-26,,Luxe,255
Mercedes-Benz,C-Class,140380,Automatic,2013,2023-02-10,,Base,255
Mercedes-Benz,C-Class,25173,Automatic,2006,2023-03-27,,Luxe,385
Ford,F-150,87013,Manual,2015,2023-08-27,,Full,400
BMW,5 Series,56638,Automatic,2017,2023-01-06,,Luxe,248
Chevrolet,Malibu,154419,Automatic,2023,2023-08-18,,Full,182
Mercedes-Benz,S-Class,50081,Automatic,2004,2023-04-12,,Base,463
Audi,Q5,187225,Automatic,2022,2023-10-02,,Base,349
BMW,3 Series,91339,Automatic,2015,2023-02-03,,Base,382
Audi,A4,135823,Automatic,2020,2023-06-04,,Luxe,261
Toyota,Camry,137017,Automatic,2018,2023-08-01,,Base,301
Ford,Fusion,73110,Automatic,2008,2022-12-03,,Advanced,325
Mercedes-Benz,C-Class,47529,Automatic,2020,2023-09-02,,Base,255
BMW,5 Series,43466,Automatic,2000,2023-03-17,,Full,248
Chevrolet,Malibu,95484,Automatic,2001,2023-03-03,,Luxe,182
BMW,5 Series,175224,Automatic,2020,2023-09-05,,Base,248
Toyota,Corolla,29490,Automatic,2013,2023-09-13,,Full,169
Chevrolet,Silverado,154858,Automatic,2004,2023-08-07,,Advanced,355
Chevrolet,Impala,25719,Automatic,2022,2023-05-24,,Base,305
Mercedes-Benz,E-Class,37589,Automatic,2006,2023-10-28,,Full,362
BMW,3 Series,117136,Automatic,2001,2023-03-31,,Full,255
Ford,Mustang,31194,Automatic,2005,2022-12-17,,Advanced,300
BMW,3 Series,163017,Automatic,2015,2023-02-21,,Luxe,382
Toyota,Corolla,79370,Manual,2003,2023-02-22,,Full,169
BMW,5 Series,13920,Automatic,2013,2023-08-20,,Full,335
Toyota,Camry,104670,Automatic,2002,2023-01-14,,Luxe,208
Audi,Q7,48583,Manual,2011,2023-11-01,,Full,335
Toyota,Prius,37551,Automatic,2018,2022-12-10,,Base,121
Chevrolet,Silverado,42384,Automatic,2000,2023-01-01,,Full,285
Ford,Mustang,36461,Automatic,2013,2023-09-24,,Advanced,450
Audi,A6,54550,Manual,2003,2023-05-17,,Luxe,335
Chevrolet,Impala,196802,Automatic,2005,2023-06-28,,Full,305
Audi,Q7,51936,Automatic,2005,2023-01-27,,Advanced,335
Chevrolet,Malibu,161543,Automatic,2003,2023-08-28,,Luxe,182
BMW,3 Series,86272,Automatic,2020,2023-04-20,,Full,382
Toyota,Prius,154768,Automatic,2006,2023-02-05,,Full,121
Audi,Q5,58087,Manual,2010,2023-07-24,,Luxe,349
Chevrolet,Equinox,93285,Automatic,2008,2023-07-16,,Advanced,252
Mercedes-Benz,C-Class,54200,Automatic,2011,2023-06-27,,Luxe,385
Audi,Q5,81343,Automatic,2000,2023-05-15,,Advanced,261
Ford,Fusion,159330,Automatic,2004,2023-10-16,,Advanced,325
BMW,X3,27352,Manual,2023,2023-03-26,,Luxe,382
Mercedes-Benz,C-Class,93814,Manual,2017,2023-02-26,,Base,255
Chevrolet,Equinox,75868,Automatic,2013,2023-02-21,,Luxe,252
BMW,X3,64541,Automatic,2001,2023-01-25,,Base,248
Toyota,Prius,110925,Automatic,2009,2023-09-10,,Full,121
Chevrolet,Silverado,96363,Automatic,2011,2023-06-08,,Advanced,285
Mercedes-Benz,GLC,49386,Automatic,2019,2023-08-31,,Full,255
Mercedes-Benz,E-Class,166679,Automatic,2006,2022-12-17,,Full,362
Audi,Q7,77041,Automatic,2013,2023-02-11,,Base,335
Toyota,Camry,114018,Automatic,2022,2023-04-11,,Base,203
BMW,3 Series,27589,Automatic,2005,2023-01-01,,Advanced,255
Toyota,Prius,37743,Automatic,2023,2023-01-29,,Full,121
Mercedes-Benz,E-Class,192002,Automatic,2020,2023-07-30,,Base,362
Audi,A6,123910,Automatic,2019,2023-01-25,,Luxe,335
Toyota,RAV4,144384,Manual,2014,2023-06-24,,Advanced,219
Audi,Q7,180466,Automatic,2015,2023-04-18,,Luxe,335
Ford,Explorer,85656,Automatic,2001,2023-08-14,,Advanced,300
Mercedes-Benz,S-Class,121897,Automatic,2016,2023-05-31,,Full,463
Ford,Explorer,127925,Automatic,2003,2023-03-12,,Full,290
Toyota,Corolla,101192,Automatic,2011,2023-04-26,,Full,169
Mercedes-Benz,E-Class,134973,Automatic,2009,2022-12-29,,Luxe,362
Toyota,Camry,105993,Automatic,2016,2023-09-11,,Advanced,208
Ford,Fusion,149468,Automatic,2012,2023-10-24,,Base,325
Audi,A4,31618,Automatic,2012,2023-03-25,,Luxe,261
BMW,X5,14374,Automatic,2000,2023-02-05,,Base,335
Toyota,Corolla,76900,Automatic,2007,2022-12-16,,Advanced,169
BMW,5 Series,29487,Automatic,2002,2023-05-08,,Full,335
Audi,A4,113336,Automatic,2009,2023-11-03,,Advanced,261
Mercedes-Benz,C-Class,109594,Automatic,2019,2023-10-15,,Full,385
Toyota,RAV4,83010,Automatic,2015,2023-10-20,,Base,203
Audi,A4,112662,Automatic,2010,2023-10-03,,Advanced,261
Audi,A4,181262,Automatic,2000,2023-04-05,,Luxe,261
BMW,5 Series,175685,Automatic,2004,2023-03-05,,Luxe,335
Toyota,Corolla,51011,Automatic,2012,2023-01-09,,Base,169
Audi,A6,91438,Automatic,2015,2023-01-20,,Advanced,248
Ford,F-150,180049,Automatic,2008,2023-02-26,,Full,400
BMW,3 Series,144435,Automatic,2019,2023-04-21,,Luxe,255
Chevrolet,Malibu,24118,Automatic,2010,2023-07-03,,Full,250
Mercedes-Benz,C-Class,116500,Automatic,2020,2023-02-13,,Full,385
Mercedes-Benz,C-Class,57205,Automatic,2006,2022-12-17,,Full,255
Mercedes-Benz,E-Class,118598,Automatic,2002,2023-02-09,,Luxe,255
BMW,5 Series,187488,Automatic,2015,2023-08-07,,Advanced,248
Chevrolet,Impala,66809,Automatic,2015,2023-07-19,,Full,305
Audi,A6,21555,Automatic,2013,2023-02-18,,Advanced,335
BMW,X5,30321,Automatic,2014,2023-03-19,,Base,335
Audi,Q5,167457,Automatic,2019,2022-11-15,,Full,349
Ford,Fusion,182159,Automatic,2008,2023-10-10,,Luxe,188
BMW,3 Series,137563,Automatic,2010,2023-09-01,,Full,382
Toyota,Prius,67154,Automatic,2011,2023-10-09,,Full,121
BMW,5 Series,133266,Automatic,2021,2023-02-01,,Advanced,335
Mercedes-Benz,E-Class,33658,Automatic,2004,2023-11-13,,Base,255
Toyota,RAV4,121492,Automatic,2010,2023-02-22,,Full,219
Toyota,Camry,128056,Automatic,2015,2023-04-28,,Base,208
Chevrolet,Equinox,76986,Automatic,2023,2023-05-27,,Advanced,170
Chevrolet,Impala,192692,Automatic,2005,2023-05-07,,Full,305
Ford,F-150,169674,Automatic,2015,2023-05-04,,Base,400
Toyota,Camry,60618,Automatic,2008,2023-04-20,,Luxe,208
Mercedes-Benz,GLC,120319,Automatic,2016,2023-08-11,,Full,255
BMW,X3,128006,Automatic,2022,2023-07-29,,Base,248
Ford,F-150,29848,Automatic,2021,2022-12-14,,Base,400
Mercedes-Benz,S-Class,90435,Automatic,2000,2022-12-25,,Advanced,362
Mercedes-Benz,S-Class,18689,Automatic,2005,2023-09-18,,Full,362
Ford,Fusion,73906,Automatic,2004,2023-06-13,,Base,325
BMW,X5,191525,Automatic,2001,2023-03-29,,Base,335
Toyota,Prius,86357,Automatic,2010,2023-07-23,,Full,121
Toyota,Camry,144412,Automatic,2020,2023-10-19,,Advanced,208
Audi,Q7,166661,Automatic,2002,2023-08-10,,Base,335
BMW,X3,78517,Automatic,2022,2023-07-08,,Full,248
Toyota,RAV4,119660,Automatic,2022,2022-12-20,,Base,203
Audi,A6,188897,Automatic,2023,2023-10-20,,Luxe,248
Ford,Explorer,36742,Automatic,2009,2023-01-10,,Luxe,290
Mercedes-Benz,E-Class,57265,Automatic,2009,2023-08-22,,Luxe,255
Ford,F-150,143005,Automatic,2004,2023-09-03,,Luxe,400
Toyota,Camry,26672,Automatic,2002,2023-02-01,,Luxe,301
BMW,5 Series,44308,Automatic,2000,2023-03-16,,Full,248
BMW,X5,72673,Automatic,2007,2023-03-22,,Luxe,456
Ford,F-150,54182,Automatic,2014,2023-05-09,,Advanced,400
Ford,Explorer,161043,Automatic,2008,2023-03-13,,Advanced,290
BMW,3 Series,135735,Manual,2019,2022-11-23,,Full,382
BMW,5 Series,104450,Automatic,2002,2023-06-24,,Base,335
Chevrolet,Impala,124263,Automatic,2003,2023-05-26,,Full,305
Audi,Q7,90401,Automatic,2002,2023-02-09,,Luxe,335
Toyota,Camry,67305,Automatic,2020,2023-04-03,,Full,301
Mercedes-Benz,S-Class,129154,Automatic,2013,2023-11-13,,Luxe,463
Mercedes-Benz,S-Class,124393,Automatic,2019,2023-08-21,,Luxe,362
Chevrolet,Equinox,59415,Automatic,2022,2022-12-10,,Full,170
Ford,Mustang,38899,Automatic,2012,2022-11-22,,Full,450
Chevrolet,Silverado,155627,Automatic,2013,2023-07-18,,Advanced,285
Audi,Q7,136378,Automatic,2020,2023-07-19,,Base,335
Chevrolet,Equinox,134110,Automatic,2019,2023-08-06,,Advanced,170
Chevrolet,Silverado,131097,Automatic,2001,2023-06-23,,Base,285
BMW,3 Series,142800,Automatic,2020,2023-05-08,,Full,382
Audi,Q7,128254,Automatic,2012,2023-10-02,,Luxe,335
BMW,X3,72701,Automatic,2016,2023-10-26,,Advanced,248
Toyota,Camry,197546,Automatic,2019,2023-06-14,,Advanced,208
Mercedes-Benz,GLC,192994,Automatic,2002,2023-05-18,,Base,255
Audi,Q7,19622,Automatic,2021,2023-01-14,,Base,335
Mercedes-Benz,C-Class,100351,Automatic,2001,2023-02-07,,Luxe,385
Ford,Explorer,40235,Automatic,2006,2023-01-30,,Base,290
Audi,Q7,124142,Automatic,2008,2023-07-08,,Full,335
Audi,Q7,70219,Automatic,2011,2023-08-06,,Base,335
Mercedes-Benz,GLC,57145,Automatic,2013,2023-03-12,,Advanced,255
Ford,Explorer,190723,Automatic,2013,2023-02-19,,Full,290
BMW,X3,95623,Automatic,2005,2023-07-09,,Advanced,382
Mercedes-Benz,S-Class,11025,Automatic,2015,2023-04-18,,Base,362
Mercedes-Benz,C-Class,143852,Automatic,2017,2023-02-18,,Advanced,385
Mercedes-Benz,S-Class,92158,Automatic,2021,2023-04-15,,Full,463
Toyota,RAV4,192765,Automatic,2003,2023-01-17,,Advanced,203
Mercedes-Benz,C-Class,65323,Automatic,2005,2023-04-04,,Luxe,255
Mercedes-Benz,E-Class,104019,Automatic,2004,2023-02-19,,Full,362
Chevrolet,Malibu,74421,Automatic,2017,2023-09-20,,Full,250
Audi,A6,130394,Manual,2000,2023-08-19,,Luxe,248
BMW,3 Series,122843,Automatic,2010,2023-10-19,,Luxe,382
Toyota,Camry,87156,Automatic,2006,2023-07-15,,Full,301
Ford,F-150,47687,Automatic,2023,2023-04-24,,Luxe,400
Audi,Q5,121751,Automatic,2007,2023-09-28,,Base,261
Ford,Explorer,146304,Automatic,2021,2023-02-26,,Full,290
Audi,A6,163519,Automatic,2001,2023-04-06,,Luxe,335
Mercedes-Benz,S-Class,28336,Automatic,2008,2023-09-14,,Luxe,362
Toyota,Camry,141576,Manual,2007,2023-10-01,,Full,208
Toyota,Prius,162993,Automatic,2019,2022-11-25,,Base,121
Mercedes-Benz,S-Class,170729,Automatic,2016,2022-11-16,,Full,362
BMW,3 Series,38355,Automatic,2005,2023-01-20,,Base,382
Mercedes-Benz,S-Class,157389,Automatic,2011,2023-01-24,,Base,362
Ford,Explorer,158236,Automatic,2012,2023-09-16,,Advanced,290
Toyota,Prius,57718,Automatic,2019,2023-08-16,,Advanced,121
Audi,A6,41048,Automatic,2020,2023-04-17,,Full,248
Mercedes-Benz,E-Class,155037,Automatic,2021,2023-01-05,,Advanced,255
Audi,Q7,130482,Automatic,2007,2023-08-26,,Base,335
BMW,X5,110551,Automatic,2019,2023-04-15,,Advanced,335
Ford,Explorer,140695,Automatic,2012,2023-08-23,,Advanced,300
BMW,X3,45588,Automatic,2007,2023-01-01,,Advanced,248
Mercedes-Benz,C-Class,15478,Automatic,2014,2023-06-28,,Full,255
Ford,Explorer,123870,Automatic,2012,2023-03-03,,Base,290
Chevrolet,Impala,152297,Automatic,2005,2023-08-31,,Full,305
Mercedes-Benz,E-Class,169730,Automatic,2014,2023-10-22,,Luxe,362
Ford,F-150,26418,Automatic,2022,2023-02-27,,Advanced,400
Mercedes-Benz,C-Class,197306,Automatic,2013,2023-07-04,,Base,255
Toyota,Prius,45355,Automatic,2017,2023-07-29,,Full,121
