Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower
Mercedes-Benz,C-Class,120830,Automatic,2015,12.11.23,,Advanced,385
Audi,A6,169327,Automatic,2017,18.10.23,,Full,248
Audi,Q7,108939,Automatic,2009,02.08.23,,Full,335
Chevrolet,Silverado,104619,Automatic,2006,26.10.23,,Full,355
Chevrolet,Equinox,115192,Automatic,2005,02.03.23,,Luxe,252
BMW,5 Series,112314,Automatic,2022,13.11.23,,Advanced,335
Mercedes-Benz,S-Class,100304,Automatic,2004,31.10.23,,Full,362
Mercedes-Benz,S-Class,62503,Automatic,2022,11.05.23,,Base,362
Audi,A4,193598,Automatic,2019,23.11.22,,Advanced,261
Audi,A4,46195,Automatic,2007,29.12.22,,Base,261
Ford,F-150,142563,Automatic,2016,05.01.23,,Full,400
Audi,A4,81984,Automatic,2014,20.03.23,,Advanced,261
BMW,X5,129451,Automatic,2006,20.07.23,,Luxe,335
Mercedes-Benz,E-Class,110675,Automatic,2018,21.10.23,,Luxe,255
Mercedes-Benz,C-Class,135455,Automatic,2006,17.08.23,,Luxe,385
Mercedes-Benz,C-Class,182200,Automatic,2004,11.05.23,,Advanced,255
Ford,F-150,66471,Automatic,2014,16.05.23,,Luxe,400
BMW,5 Series,29128,Automatic,2016,24.11.22,,Base,335
BMW,3 Series,124116,Automatic,2005,18.09.23,,Full,255
Toyota,RAV4,56660,Automatic,2014,15.04.23,,Full,219
Audi,Q7,29437,Automatic,2013,24.12.22,,Base,335
BMW,5 Series,103790,Automatic,2022,02.11.23,,Advanced,248
Mercedes-Benz,C-Class,65240,Automatic,2007,27.12.22,,Full,255
BMW,X3,169437,Automatic,2005,29.10.23,,Advanced,248
Toyota,RAV4,128240,Automatic,2012,27.09.23,,Full,203
Mercedes-Benz,GLC,145587,Automatic,2004,21.09.23,,Full,362
Audi,A4,161618,Automatic,2016,20.09.23,,Advanced,261
Audi,A6,146524,Automatic,2017,09.05.23,,Luxe,248
Ford,F-150,133991,Automatic,2022,07.03.23,,Luxe,400
Toyota,Corolla,33448,Automatic,2007,09.10.23,,Base,139
Ford,Fusion,38007,Automatic,2020,06.12.22,,Advanced,325
Audi,A6,188447,Manual,2000,26.08.23,,Advanced,248
Audi,Q7,28343,Automatic,2008,14.04.23,,Luxe,335
BMW,X5,75997,Automatic,2005,10.02.23,,Luxe,335
Ford,Fusion,110908,Automatic,2007,03.11.23,,Base,188
Mercedes-Benz,E-Class,10255,Manual,2011,01.02.23,,Base,255
Audi,Q5,18480,Automatic,2022,12.06.23,,Luxe,261
Audi,A4,190752,Automatic,2018,04.10.23,,Luxe,261
Toyota,Prius,148984,Automatic,2012,07.03.23,,Advanced,121
Chevrolet,Impala,170915,Automatic,2013,25.01.23,,Base,305
Toyota,Corolla,111212,Automatic,2006,08.02.23,,Full,139
Audi,Q7,127034,Automatic,2011,13.10.23,,Luxe,335
Mercedes-Benz,GLC,144097,Automatic,2020,14.03.23,,Base,362
Audi,A6,59238,Automatic,2003,04.03.23,,Luxe,335
BMW,5 Series,58299,Automatic,2012,18.09.23,,Base,335
Mercedes-Benz,GLC,28356,Automatic,2006,03.11.23,,Luxe,362
Audi,A4,48007,Automatic,2021,05.02.23,,Luxe,261
BMW,X3,84245,Automatic,2003,05.04.23,,Advanced,248
Chevrolet,Silverado,79021,Automatic,2011,19.10.23,,Base,285
Mercedes-Benz,S-Class,74502,Automatic,2021,01.07.23,,Full,362
Chevrolet,Silverado,181548,Automatic,2005,13.07.23,,Base,285
Toyota,Prius,127725,Automatic,2016,01.01.23,,Full,121
Audi,Q5,136284,Automatic,2000,11.03.23,,Luxe,261
BMW,X5,54732,Automatic,2023,24.04.23,,Base,335
Chevrolet,Equinox,61745,Automatic,2020,30.12.22,,Luxe,252
Audi,Q5,141775,Automatic,2009,05.08.23,,Base,261
BMW,X5,101161,Automatic,2003,21.11.22,,Advanced,456
Audi,Q7,159371,Automatic,2002,18.08.23,,Advanced,335
BMW,5 Series,15819,Automatic,2018,08.10.23,,Luxe,248
Chevrolet,Malibu,99618,Automatic,2008,11.11.23,,Advanced,182
Toyota,Camry,139237,Manual,2018,29.07.23,,Full,203
Mercedes-Benz,E-Class,94773,Automatic,2005,23.01.23,,Full,255
BMW,X5,103556,Automatic,2008,04.01.23,,Advanced,456
Audi,Q7,147714,Automatic,2021,06.09.23,,Luxe,335
Audi,A6,26481,Automatic,2003,08.08.23,,Advanced,335
BMW,X5,69525,Automatic,2022,05.10.23,,Full,456
Toyota,Camry,46469,Automatic,2002,30.08.23,,Base,301
BMW,X3,96635,Automatic,2023,17.02.23,,Luxe,382
Audi,A4,193879,Automatic,2010,01.05.23,,Advanced,261
Ford,Explorer,145341,Automatic,2014,20.04.23,,Full,290
Chevrolet,Malibu,25620,Automatic,2022,24.12.22,,Full,182
Toyota,RAV4,187748,Automatic,2012,18.12.22,,Luxe,203
Ford,F-150,103379,Automatic,2005,02.12.22,,Advanced,400
Ford,Mustang,66762,Automatic,2007,26.05.23,,Base,450
Ford,Mustang,181084,Manual,2000,13.04.23,,Advanced,450
Mercedes-Benz,E-Class,15387,Automatic,2020,07.01.23,,Advanced,255
Ford,Fusion,148967,Automatic,2003,26.07.23,,Advanced,188
BMW,X3,94433,Automatic,2019,13.01.23,,Luxe,248
BMW,X3,77335,Automatic,2019,14.03.23,,Luxe,382
BMW,5 Series,190463,Automatic,2000,12.11.23,,Base,248
BMW,5 Series,101547,Automatic,2016,09.08.23,,Luxe,248
Audi,A4,58696,Automatic,2007,18.04.23,,Advanced,261
Mercedes-Benz,E-Class,19652,Automatic,2006,10.03.23,,Advanced,255
Audi,A4,176532,Automatic,2010,09.09.23,,Full,261
Chevrolet,Equinox,195409,Automatic,2017,28.07.23,,Luxe,170
BMW,3 Series,166003,Automatic,2022,10.08.23,,Luxe,382
Audi,Q5,173493,Automatic,2008,30.12.22,,Luxe,349
Ford,F-150,109345,Automatic,2018,19.08.23,,Luxe,400
BMW,3 Series,150794,Automatic,2001,26.06.23,,Base,382
Audi,A4,182581,Automatic,2006,20.01.23,,Advanced,261
BMW,X3,187564,Automatic,2022,18.04.23,,Luxe,248
Toyota,Corolla,21291,Automatic,2002,13.08.23,,Luxe,169
Chevrolet,Equinox,24295,Automatic,2004,08.10.23,,Base,252
BMW,X5,145688,Manual,2004,10.03.23,,Full,456
Chevrolet,Malibu,163461,Automatic,2016,06.06.23,,Base,250
Ford,Mustang,12386,Automatic,2019,25.05.23,,Luxe,300
Audi,A4,49354,Automatic,2015,27.09.23,,Advanced,261
Ford,F-150,81967,Automatic,2017,06.11.23,,Advanced,400
Chevrolet,Equinox,197182,Automatic,2007,03.09.23,,Base,252
BMW,5 Series,87038,Manual,2016,21.02.23,,Full,248
Audi,A4,164158,Automatic,2000,19.01.23,,Luxe,261
Chevrolet,Malibu,154804,Automatic,2016,06.09.23,,Full,250
Audi,A6,124410,Automatic,2015,17.11.22,,Luxe,335
Toyota,Camry,147080,Automatic,2000,31.12.22,,Advanced,203
Ford,Explorer,175223,Automatic,2002,14.09.23,,Base,290
Ford,Mustang,69499,Automatic,2012,13.11.23,,Advanced,450
Mercedes-Benz,C-Class,125339,Automatic,2005,07.04.23,,Full,255
Chevrolet,Impala,172092,Automatic,2022,30.12.22,,Base,305
Chevrolet,Impala,178972,Automatic,2014,01.04.23,,Base,305
Chevrolet,Malibu,183542,Manual,2022,29.04.23,,Advanced,182
BMW,X3,141220,Automatic,2014,25.02.23,,Luxe,382
Ford,Explorer,108687,Automatic,2008,20.07.23,,Full,290
Audi,A4,196648,Automatic,2003,17.03.23,,Advanced,261
Mercedes-Benz,E-Class,40915,Automatic,2008,13.05.23,,Advanced,255
Mercedes-Benz,S-Class,121320,Automatic,2016,08.06.23,,Advanced,362
Toyota,RAV4,170322,Automatic,2004,09.11.23,,Base,219
Chevrolet,Equinox,14832,Manual,2002,28.12.22,,Advanced,170
BMW,5 Series,175921,Automatic,2000,08.08.23,,Base,335
Toyota,Camry,12572,Automatic,2012,30.03.23,,Advanced,203
Ford,Mustang,85662,Automatic,2017,14.05.23,,Full,300
Mercedes-Benz,C-Class,90209,Automatic,2013,05.06.23,,Luxe,385
Ford,Fusion,149801,Automatic,2014,24.10.23,,Luxe,325
Ford,Mustang,50973,Automatic,2023,31.12.22,,Advanced,300
Audi,Q7,42022,Automatic,2011,19.09.23,,Base,335
Mercedes-Benz,GLC,131406,Automatic,2017,13.12.22,,Advanced,255
Chevrolet,Silverado,20258,Automatic,2012,30.06.23,,Full,355
Ford,Mustang,128974,Automatic,2000,24.09.23,,Full,450
Ford,F-150,13872,Automatic,2000,03.04.23,,Advanced,400
BMW,3 Series,41130,Automatic,2022,27.12.22,,Luxe,255
Ford,F-150,83275,Automatic,2010,04.01.23,,Luxe,400
BMW,X5,88189,Automatic,2004,27.03.23,,Luxe,335
Ford,Mustang,51771,Automatic,2007,05.11.23,,Base,300
Mercedes-Benz,S-Class,106604,Automatic,2005,29.06.23,,Luxe,362
Audi,Q7,108729,Automatic,2000,05.12.22,,Base,335
Mercedes-Benz,E-Class,143944,Automatic,2009,03.05.23,,Advanced,255
BMW,5 Series,79902,Automatic,2002,23.02.23,,Luxe,335
Audi,Q5,109856,Automatic,2007,31.12.22,,Base,349
Chevrolet,Impala,11314,Automatic,2023,10.06.23,,Advanced,305
Audi,Q5,58937,Automatic,2011,22.08.23,,Base,261
Ford,Mustang,69930,Automatic,2019,13.08.23,,Advanced,450
Chevrolet,Equinox,125045,Automatic,2002,20.05.23,,Luxe,170
Audi,Q7,51604,Automatic,2016,29.06.23,,Luxe,335
Mercedes-Benz,S-Class,152950,Automatic,2016,07.02.23,,Full,463
BMW,X5,76314,Automatic,2011,22.06.23,,Luxe,456
Mercedes-Benz,C-Class,88857,Automatic,2014,06.03.23,,Base,255
Ford,Fusion,123062,Automatic,2011,04.07.23,,Base,325
Audi,A6,129398,Automatic,2019,18.12.22,,Luxe,335
Chevrolet,Impala,121983,Automatic,2004,03.12.22,,Base,305
Toyota,RAV4,89814,Automatic,2017,03.04.23,,Advanced,203
Toyota,Corolla,121696,Automatic,2010,30.12.22,,Luxe,169
Mercedes-Benz,E-Class,71672,Automatic,2004,30.08.23,,Advanced,255
Chevrolet,Equinox,36141,Automatic,2000,30.05.23,,Advanced,252
Chevrolet,Malibu,128625,Automatic,2000,04.05.23,,Base,182
Chevrolet,Malibu,110006,Automatic,2012,30.08.23,,Base,182
Mercedes-Benz,GLC,137933,Automatic,2008,13.07.23,,Full,362
Audi,Q5,30017,Automatic,2017,09.07.23,,Full,349
BMW,X5,151086,Automatic,2021,01.12.22,,Full,456
Toyota,RAV4,136700,Automatic,2016,03.01.23,,Base,203
Mercedes-Benz,C-Class,169674,Automatic,2023,29.01.23,,Base,385
Toyota,RAV4,133807,Automatic,2010,03.03.23,,Base,219
Chevrolet,Silverado,49840,Automatic,2015,07.02.23,,Full,355
Chevrolet,Impala,13784,Manual,2019,16.03.23,,Base,305
BMW,5 Series,148209,Automatic,2013,15.02.23,,Full,248
Mercedes-Benz,E-Class,134239,Automatic,2001,11.04.23,,Advanced,255
Ford,Mustang,20433,Automatic,2004,23.07.23,,Full,300
Audi,Q7,122721,Automatic,2013,15.02.23,,Luxe,335
Audi,Q5,114635,Automatic,2014,16.09.23,,Luxe,349
Chevrolet,Impala,176964,Automatic,2003,30.12.22,,Base,305
Toyota,Corolla,46626,Automatic,2011,01.04.23,,Full,139
BMW,5 Series,15681,Automatic,2005,10.10.23,,Base,335
Toyota,Corolla,194363,Automatic,2019,14.11.23,,Base,169
Toyota,Camry,179324,Automatic,2010,13.05.23,,Full,203
Mercedes-Benz,GLC,18319,Automatic,2005,22.10.23,,Base,255
Toyota,RAV4,186751,Automatic,2001,10.04.23,,Base,203
Toyota,Prius,131862,Automatic,2020,18.07.23,,Full,121
Ford,F-150,46001,Automatic,2021,18.10.23,,Luxe,400
Toyota,Corolla,10226,Automatic,2005,04.07.23,,Base,139
Audi,A6,188392,Automatic,2015,24.01.23,,Full,335
BMW,X5,109487,Automatic,2013,08.09.23,,Full,335
Chevrolet,Equinox,171405,Automatic,2005,08.02.23,,Advanced,170
Audi,Q7,82000,Automatic,2011,15.02.23,,Advanced,335
Audi,A6,187169,Automatic,2016,30.03.23,,Advanced,248
Ford,Mustang,135235,Automatic,2003,15.04.23,,Full,450
Mercedes-Benz,S-Class,46715,Automatic,2012,10.06.23,,Base,463
BMW,3 Series,125708,Automatic,2008,26.06.23,,Luxe,255
BMW,3 Series,133200,Automatic,2018,19.10.23,,Advanced,255
Chevrolet,Malibu,37659,Automatic,2006,24.12.22,,Base,250
BMW,3 Series,50972,Automatic,2009,18.03.23,,Base,382
BMW,5 Series,181812,Automatic,2016,25.09.23,,Luxe,335
Mercedes-Benz,C-Class,79926,Automatic,2010,03.09.23,,Advanced,255
BMW,3 Series,119237,Automatic,2009,23.09.23,,Base,255
Audi,A6,110061,Automatic,2008,18.11.22,,Advanced,335
Ford,Mustang,41219,Automatic,2021,03.09.23,,Luxe,450
Ford,F-150,61125,Automatic,2001,14.04.23,,Base,400
Mercedes-Benz,E-Class,151344,Automatic,2017,28.06.23,,Advanced,255
BMW,3 Series,51371,Automatic,2014,19.01.23,,Luxe,255
BMW,5 Series,15461,Automatic,2010,28.07.23,,Full,248
Ford,Fusion,61983,Automatic,2004,14.07.23,,Base,188
Toyota,RAV4,95825,Automatic,2014,03.06.23,,Advanced,203
Chevrolet,Equinox,13210,Automatic,2022,21.02.23,,Luxe,170
Audi,Q5,193479,Automatic,2018,28.08.23,,Base,349
BMW,X3,107628,Automatic,2008,24.04.23,,Advanced,248
Audi,Q7,63181,Automatic,2011,24.07.23,,Advanced,335
Chevrolet,Malibu,94706,Automatic,2001,06.06.23,,Advanced,182
Toyota,Camry,154998,Automatic,2002,17.11.22,,Full,203
Toyota,Prius,46407,Automatic,2010,13.04.23,,Advanced,121
Toyota,RAV4,40512,Automatic,2000,09.03.23,,Base,219
Chevrolet,Silverado,146475,Automatic,2011,19.09.23,,Full,355
Ford,Explorer,131677,Automatic,2022,12.06.23,,Advanced,290
Chevrolet,Equinox,138135,Automatic,2013,16.04.23,,Base,170
Audi,A6,10084,Automatic,2012,28.05.23,,Luxe,248
Ford,F-150,146929,Automatic,2015,18.06.23,,Full,400
Audi,A6,48288,Automatic,2010,28.02.23,,Advanced,335
Ford,Mustang,114948,Automatic,2008,16.06.23,,Full,300
Ford,Explorer,16055,Automatic,2017,22.01.23,,Base,300
Chevrolet,Impala,98499,Automatic,2007,29.09.23,,Luxe,305
Toyota,Prius,20955,Automatic,2003,11.12.22,,Full,121
Mercedes-Benz,E-Class,15198,Automatic,2014,11.09.23,,Luxe,255
Toyota,Camry,12095,Automatic,2018,07.02.23,,Base,208
Mercedes-Benz,C-Class,74156,Automatic,2015,02.05.23,,Base,255
BMW,X5,144609,Automatic,2018,27.04.23,,Base,456
Toyota,Prius,79847,Automatic,2005,25.06.23,,Full,121
Ford,F-150,141088,Automatic,2020,06.08.23,,Base,400
Toyota,Corolla,136264,Automatic,2000,27.01.23,,Advanced,169
Mercedes-Benz,S-Class,133257,Automatic,2005,25.05.23,,Full,463
Mercedes-Benz,GLC,152990,Automatic,2020,05.10.23,,Full,362
Toyota,Prius,122092,Automatic,2020,25.08.23,,Base,121
Toyota,Camry,47769,Automatic,2003,15.01.23,,Base,208
Toyota,Prius,52405,Automatic,2019,25.12.22,,Advanced,121
Chevrolet,Equinox,138229,Automatic,2021,27.12.22,,Full,170
Audi,Q7,45393,Automatic,2017,01.07.23,,Advanced,335
Audi,Q7,189548,Automatic,2003,15.02.23,,Full,335
Chevrolet,Silverado,186955,Automatic,2013,24.01.23,,Base,285
Ford,Mustang,168333,Automatic,2008,07.01.23,,Luxe,300
Ford,Mustang,193255,Automatic,2010,10.12.22,,Base,450
Chevrolet,Equinox,108743,Automatic,2018,08.05.23,,Full,252
Audi,Q5,14934,Automatic,2007,14.05.23,,Advanced,349
Ford,Explorer,34623,Automatic,2000,25.11.22,,Full,300
Chevrolet,Malibu,186322,Automatic,2005,30.11.22,,Full,250
Toyota,Camry,44839,Automatic,2017,29.03.23,,Advanced,203
BMW,X5,83402,Automatic,2013,25.11.22,,Advanced,456
BMW,X5,129588,Automatic,2010,15.05.23,,Full,335
BMW,3 Series,163938,Automatic,2018,29.05.23,,Advanced,382
Audi,Q5,89656,Automatic,2007,10.11.23,,Luxe,261
Mercedes-Benz,GLC,125663,Automatic,2006,13.09.23,,Base,362
Chevrolet,Malibu,193988,Automatic,2009,18.11.22,,Base,250
Toyota,RAV4,149046,Automatic,2013,14.02.23,,Base,203
Chevrolet,Malibu,38498,Automatic,2019,21.05.23,,Luxe,250
Toyota,RAV4,37347,Automatic,2002,26.04.23,,Full,219
Chevrolet,Impala,18440,Automatic,2010,19.02.23,,Advanced,305
BMW,X5,54742,Manual,2013,30.04.23,,Full,456
Chevrolet,Silverado,142058,Automatic,2015,21.11.22,,Luxe,355
BMW,3 Series,46230,Automatic,2000,07.09.23,,Full,382
Ford,Mustang,105391,Automatic,2009,13.09.23,,Full,300
Toyota,Prius,54090,Automatic,2019,18.09.23,,Base,121
BMW,5 Series,116453,Automatic,2019,12.10.23,,Advanced,335
Audi,Q7,35948,Automatic,2013,07.10.23,,Full,335
BMW,X5,63927,Automatic,2015,07.12.22,,Base,335
Ford,Mustang,156826,Automatic,2003,04.12.22,,Base,300
Audi,Q7,37523,Automatic,2017,19.09.23,,Full,335
BMW,X5,132763,Automatic,2022,07.03.23,,Advanced,335
BMW,3 Series,129473,Automatic,2019,07.04.23,,Luxe,255
Chevrolet,Equinox,71238,Automatic,2006,28.04.23,,Luxe,170
Audi,A4,140229,Automatic,2004,06.10.23,,Base,261
Ford,Mustang,120038,Automatic,2014,03.10.23,,Base,300
BMW,X3,106286,Automatic,2013,15.08.23,,Base,382
BMW,3 Series,32464,Automatic,2013,15.04.23,,Base,255
Toyota,RAV4,196418,Automatic,2021,24.11.22,,Luxe,203
Toyota,Camry,10143,Automatic,2018,14.06.23,,Base,208
Toyota,RAV4,96079,Automatic,2022,17.09.23,,Base,203
Toyota,Prius,129951,Automatic,2013,05.10.23,,Full,121
Toyota,Camry,187893,Automatic,2020,20.12.22,,Luxe,208
Audi,A6,92773,Automatic,2016,02.10.23,,Base,248
Ford,Fusion,167768,Automatic,2012,30.03.23,,Advanced,325
Chevrolet,Silverado,160697,Automatic,2009,17.04.23,,Advanced,355
Toyota,Corolla,131219,Automatic,2004,12.02.23,,Luxe,139
Audi,A6,31420,Automatic,2006,17.01.23,,Full,335
BMW,X3,176299,Automatic,2000,29.03.23,,Full,248
Toyota,Camry,147759,Automatic,2000,11.08.23,,Full,301
BMW,X3,142725,Automatic,2022,17.10.23,,Advanced,248
Toyota,Prius,122279,Automatic,2008,31.08.23,,Base,121
Audi,Q5,60646,Automatic,2010,26.11.22,,Base,349
Ford,Fusion,194874,Automatic,2006,14.05.23,,Advanced,188
Chevrolet,Equinox,138195,Automatic,2000,03.12.22,,Base,252
Ford,Explorer,46920,Automatic,2023,31.07.23,,Advanced,300
Ford,F-150,175939,Automatic,2010,12.01.23,,Luxe,400
Audi,A4,126998,Manual,2006,03.11.23,,Base,261
Mercedes-Benz,S-Class,148306,Automatic,2018,18.12.22,,Full,463
Toyota,Prius,145983,Automatic,2007,18.05.23,,Luxe,121
Mercedes-Benz,GLC,104896,Automatic,2019,01.12.22,,Full,362
Ford,Mustang,123385,Automatic,2009,22.02.23,,Advanced,450
Mercedes-Benz,E-Class,42801,Automatic,2001,25.03.23,,Full,362
Toyota,Camry,197914,Automatic,2002,18.11.22,,Luxe,301
BMW,3 Series,41997,Automatic,2009,07.02.23,,Advanced,255
Audi,A6,135571,Automatic,2011,30.01.23,,Full,248
Chevrolet,Silverado,106006,Automatic,2003,29.06.23,,Advanced,285
Audi,Q7,55644,Automatic,2019,13.05.23,,Base,335
Audi,Q5,74316,Automatic,2012,18.03.23,,Base,349
Audi,Q5,159286,Automatic,2000,03.07.23,,Base,349
Mercedes-Benz,S-Class,35347,Automatic,2017,07.04.23,,Luxe,362
Mercedes-Benz,GLC,189235,Automatic,2007,06.11.23,,Advanced,362
Ford,F-150,186839,Automatic,2014,21.01.23,,Advanced,400
Mercedes-Benz,GLC,51530,Manual,2008,29.03.23,,Advanced,255
Toyota,RAV4,58167,Automatic,2004,24.02.23,,Advanced,203
Audi,A4,112056,Automatic,2020,16.10.23,,Luxe,261
Ford,Fusion,41835,Automatic,2006,07.08.23,,Full,325
BMW,X5,29301,Automatic,2000,14.04.23,,Luxe,335
Chevrolet,Equinox,144402,Automatic,2006,08.08.23,,Full,252
Toyota,Corolla,39967,Automatic,2019,07.07.23,,Advanced,139
Mercedes-Benz,C-Class,106536,Automatic,2014,19.02.23,,Advanced,255
Toyota,Corolla,32902,Automatic,2009,24.07.23,,Advanced,139
Ford,Fusion,93426,Automatic,2000,23.10.23,,Full,188
Audi,A4,37220,Automatic,2015,21.10.23,,Advanced,261
Audi,A4,50920,Automatic,2000,23.05.23,,Base,261
Ford,Explorer,174685,Automatic,2011,11.06.23,,Luxe,300
BMW,X5,161625,Automatic,2008,26.11.22,,Full,335
Ford,Explorer,147722,Automatic,2020,22.11.22,,Advanced,290
Ford,Fusion,157813,Automatic,2009,30.07.23,,Advanced,325
BMW,5 Series,193687,Automatic,2021,14.01.23,,Full,335
Mercedes-Benz,S-Class,112480,Automatic,2005,05.03.23,,Advanced,463
BMW,X3,10029,Automatic,2014,31.05.23,,Base,248
Audi,Q7,196498,Automatic,2011,14.10.23,,Base,335
Mercedes-Benz,S-Class,115373,Automatic,2023,06.11.23,,Base,463
Toyota,RAV4,14284,Automatic,2019,14.09.23,,Luxe,219
Audi,A4,118976,Automatic,2008,25.01.23,,Advanced,261
Mercedes-Benz,E-Class,117893,Automatic,2013,12.11.23,,Luxe,255
Chevrolet,Malibu,10557,Automatic,2020,30.01.23,,Base,250
BMW,5 Series,125821,Automatic,2016,06.07.23,,Base,248
Chevrolet,Silverado,155551,Automatic,2004,19.02.23,,Full,285
Mercedes-Benz,S-Class,39021,Automatic,2009,25.07.23,,Base,463
BMW,5 Series,73248,Automatic,2015,18.06.23,,Luxe,335
Chevrolet,Silverado,194841,Automatic,2011,01.05.23,,Full,285
Ford,Fusion,85498,Automatic,2008,06.09.23,,Luxe,325
BMW,5 Series,12623,Automatic,2009,04.05.23,,Full,335
Ford,Fusion,75868,Automatic,2022,15.11.22,,Full,188
Toyota,RAV4,40056,Automatic,2002,10.03.23,,Advanced,219
Ford,Mustang,187197,Automatic,2021,14.06.23,,Advanced,300
Toyota,Corolla,151062,Automatic,2005,18.10.23,,Advanced,169
Audi,A4,122738,Automatic,2012,25.07.23,,Advanced,261
Toyota,Camry,115185,Automatic,2012,28.07.23,,Full,301
Ford,Mustang,135039,Automatic,2016,25.04.23,,Base,450
BMW,3 Series,165300,Automatic,2016,06.08.23,,Full,255
Mercedes-Benz,E-Class,78561,Automatic,2013,25.10.23,,Base,255
Audi,Q5,105264,Automatic,2003,03.10.23,,Full,261
Chevrolet,Silverado,45428,Automatic,2001,09.10.23,,Full,285
Toyota,Camry,56678,Automatic,2006,03.06.23,,Base,208
Chevrolet,Equinox,128484,Automatic,2008,13.10.23,,Base,252
Audi,A4,21729,Automatic,2001,31.01.23,,Full,261
Audi,Q7,190258,Automatic,2007,15.09.23,,Base,335
Ford,Fusion,29681,Automatic,2019,26.01.23,,Advanced,188
BMW,3 Series,88733,Automatic,2018,08.08.23,,Luxe,382
Audi,A6,25395,Automatic,2003,07.07.23,,Base,335
Chevrolet,Silverado,12168,Automatic,2020,25.01.23,,Luxe,355
Toyota,Prius,158402,Automatic,2017,07.03.23,,Luxe,121
Toyota,Prius,153362,Automatic,2017,25.09.23,,Base,121
Chevrolet,Impala,191146,Automatic,2000,05.04.23,,Advanced,305
Toyota,Corolla,19201,Automatic,2005,30.01.23,,Base,169
Audi,Q7,89724,Automatic,2003,18.05.23,,Advanced,335
Mercedes-Benz,GLC,51430,Automatic,2006,23.06.23,,Full,362
Audi,Q7,53315,Automatic,2016,09.08.23,,Base,335
Ford,Fusion,32282,Automatic,2001,26.02.23,,Full,325
Audi,Q7,88693,Automatic,2015,27.09.23,,Advanced,335
Ford,Mustang,139764,Automatic,2005,12.02.23,,Base,450
Mercedes-Benz,C-Class,77368,Automatic,2020,18.02.23,,Full,385
Audi,A6,93225,Automatic,2019,24.10.23,,Base,248
Mercedes-Benz,E-Class,125982,Automatic,2023,10.04.23,,Luxe,362
Ford,Fusion,153021,Automatic,2006,13.09.23,,Full,188
Audi,A6,140638,Automatic,2023,13.03.23,,Advanced,335
Chevrolet,Silverado,132805,Automatic,2001,22.10.23,,Advanced,285
BMW,3 Series,44356,Automatic,2021,26.08.23,,Luxe,255
Toyota,RAV4,52174,Automatic,2011,15.10.23,,Luxe,219
BMW,5 Series,85726,Automatic,2008,14.12.22,,Advanced,335
Ford,Mustang,67196,Automatic,2004,24.11.22,,Luxe,300
Mercedes-Benz,C-Class,51980,Automatic,2007,16.11.22,,Full,255
Audi,Q7,14137,Automatic,2005,14.11.23,,Luxe,335
Toyota,RAV4,77981,Automatic,2023,23.01.23,,Luxe,203
Audi,A4,192969,Automatic,2012,01.03.23,,Base,261
Chevrolet,Impala,160059,Automatic,2014,16.05.23,,Luxe,305
Audi,Q5,151705,Automatic,2005,29.08.23,,Luxe,261
Audi,A6,81171,Automatic,2021,03.04.23,,Base,335
Toyota,RAV4,107349,Automatic,2007,02.04.23,,Luxe,219
BMW,5 Series,20296,Automatic,2023,22.09.23,,Full,335
Toyota,Prius,126270,Automatic,2009,13.07.23,,Advanced,121
Ford,Fusion,42149,Automatic,2008,15.10.23,,Advanced,188
Audi,Q7,172090,Automatic,2011,08.06.23,,Full,335
Ford,Fusion,110397,Automatic,2001,04.01.23,,Advanced,325
Ford,Mustang,71186,Automatic,2018,18.01.23,,Luxe,450
Ford,F-150,29049,Automatic,2020,28.04.23,,Luxe,400
Audi,A6,78052,Automatic,2022,02.11.23,,Base,248
Mercedes-Benz,GLC,184747,Automatic,2016,27.03.23,,Advanced,362
Ford,F-150,172319,Automatic,2001,28.05.23,,Full,400
Mercedes-Benz,GLC,180113,Automatic,2005,19.06.23,,Full,255
Mercedes-Benz,E-Class,103649,Automatic,2016,16.04.23,,Advanced,255
Chevrolet,Silverado,96898,Manual,2023,09.03.23,,Luxe,355
Ford,Mustang,28560,Automatic,2002,23.09.23,,Advanced,300
Toyota,Corolla,165587,Automatic,2003,01.02.23,,Full,169
Mercedes-Benz,GLC,130674,Automatic,2016,15.01.23,,Advanced,255
Toyota,Camry,125518,Automatic,2022,12.06.23,,Luxe,203
Chevrolet,Equinox,199040,Automatic,2003,18.07.23,,Advanced,170
Toyota,RAV4,73318,Automatic,2003,06.12.22,,Base,203
Mercedes-Benz,GLC,160541,Automatic,2011,25.01.23,,Base,362
Audi,A4,87495,Automatic,2021,02.06.23,,Full,261
Audi,Q5,38632,Automatic,2018,07.05.23,,Base,261
Chevrolet,Malibu,71341,Automatic,2016,27.05.23,,Full,182
Mercedes-Benz,E-Class,97267,Automatic,2002,13.07.23,,Advanced,255
Mercedes-Benz,GLC,179051,Automatic,2004,09.11.23,,Full,255
BMW,X3,128270,Manual,2000,07.05.23,,Luxe,248
Toyota,Corolla,25577,Automatic,2012,17.01.23,,Base,169
Audi,Q7,183912,Manual,2011,13.04.23,,Advanced,335
Ford,Mustang,52994,Automatic,2008,18.05.23,,Base,450
Ford,Fusion,149151,Automatic,2001,06.12.22,,Full,188
Chevrolet,Silverado,29441,Automatic,2011,06.12.22,,Full,285
BMW,5 Series,38600,Automatic,2003,19.08.23,,Base,248
