Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
Mercedes-Benz,S-Class,121503,Automatic,2015,23.05.23,,Full,362,beige,Total,Hatchback,Plug-in Hybrid,1,112715
Audi,A4,192997,Automatic,2003,20.12.22,,Full,261,blue,Medium,Hatchback,Electric,4,89910
Chevrolet,Impala,158195,Automatic,2002,24.12.22,,Full,305,black,None,Hatchback,Electric,5,36290
Mercedes-Benz,GLC,145884,Automatic,2004,31.07.23,,Full,255,white,Low,SUV,Diesel,2,98738
Mercedes-Benz,GLC,143309,Automatic,2002,17.12.22,,Luxe,255,silver,None,Van,Diesel,4,97323
Mercedes-Benz,C-Class,144504,Automatic,2004,02.12.22,,Luxe,255,black,Medium,Van,Diesel,2,119981
Audi,Q7,49884,Automatic,2022,09.11.23,,Advanced,335,black,Low,Convertible,Electric,3,77765
Mercedes-Benz,C-Class,185896,Automatic,2023,21.03.23,,Full,385,white,Total,Truck,Hybrid,1,92533
Ford,Mustang,125484,Automatic,2001,11.05.23,,Base,450,silver,None,Wagon,Gasoline,3,26787
Chevrolet,Malibu,10346,Automatic,2019,04.10.23,,Luxe,250,red,Total,Truck,Hybrid,5,42469
BMW,X3,128391,Automatic,2002,31.12.22,,Base,382,white,Low,Hatchback,Diesel,4,25351
Audi,Q7,34960,Automatic,2020,10.09.23,,Luxe,335,blue,Total,Van,Hybrid,1,46945
Toyota,Corolla,54605,Automatic,2007,13.12.22,,Luxe,139,beige,Low,Convertible,Hybrid,2,82257
BMW,5 Series,92739,Automatic,2023,14.09.23,,Full,248,white,Medium,Van,Electric,5,92374
Ford,F-150,97917,Automatic,2007,18.04.23,,Luxe,400,beige,Total,Van,Electric,3,88819
Chevrolet,Silverado,137898,Automatic,2017,28.06.23,,Luxe,355,silver,None,Coupe,Diesel,2,51815
BMW,X3,40683,Manual,2015,07.03.23,,Base,248,black,Total,Van,Hybrid,4,61811
BMW,X5,199340,Automatic,2000,27.08.23,,Luxe,335,silver,None,Hatchback,Plug-in Hybrid,3,109096
Ford,F-150,148236,Automatic,2013,07.09.23,,Base,400,beige,Total,Wagon,Diesel,2,39576
Ford,Explorer,89422,Manual,2009,26.03.23,,Luxe,300,beige,Total,Van,Hybrid,1,96860
Toyota,Prius,161773,Automatic,2003,03.01.23,,Full,121,red,Low,SUV,Gasoline,3,103586
Toyota,Prius,150408,Automatic,2006,25.01.23,,Advanced,121,silver,Medium,Van,Diesel,3,28526
Ford,F-150,189960,Automatic,2004,17.06.23,,Advanced,400,beige,Medium,Convertible,Diesel,3,48874
Audi,A4,141810,Automatic,2002,24.04.23,,Base,261,silver,Total,Hatchback,Electric,5,15666
Audi,A4,50755,Automatic,2014,07.11.23,,Full,261,beige,None,SUV,Gasoline,5,35487
Toyota,RAV4,84210,Automatic,2011,25.04.23,,Advanced,203,white,Low,Sedan,Diesel,5,77930
Mercedes-Benz,GLC,22449,Automatic,2017,31.05.23,,Full,255,beige,None,Hatchback,Plug-in Hybrid,4,105601
BMW,X3,167344,Manual,2011,30.06.23,,Full,248,red,Total,Wagon,Gasoline,2,25358
Chevrolet,Malibu,100791,Automatic,2005,06.02.23,,Advanced,182,blue,Medium,Coupe,Electric,4,78619
Ford,Fusion,71546,Automatic,2013,09.03.23,,Advanced,325,silver,Medium,Convertible,Diesel,2,91889
Audi,Q5,29229,Automatic,2009,09.10.23,,Full,349,red,None,Truck,Diesel,1,113938
Chevrolet,Impala,55932,Automatic,2007,05.09.23,,Luxe,305,silver,Low,Hatchback,Hybrid,5,102252
Audi,Q7,136643,Automatic,2000,29.10.23,,Full,335,beige,Low,Van,Diesel,4,22792
Audi,Q5,131503,Automatic,2015,11.05.23,,Luxe,349,blue,Low,Hatchback,Plug-in Hybrid,2,62574
BMW,3 Series,177135,Automatic,2023,11.02.23,,Base,255,black,Medium,Sedan,Gasoline,4,105178
Ford,Mustang,27281,Automatic,2012,06.06.23,,Full,300,silver,Total,Coupe,Gasoline,2,77710
Ford,Explorer,31228,Automatic,2019,12.04.23,,Full,290,silver,Total,Truck,Electric,5,64011
BMW,X3,87956,Automatic,2007,13.04.23,,Luxe,382,red,Low,Wagon,Plug-in Hybrid,4,23427
BMW,3 Series,13628,Automatic,2011,09.06.23,,Full,382,white,Medium,Wagon,Diesel,2,75510
BMW,X3,119272,Automatic,2004,17.01.23,,Advanced,248,white,Total,Truck,Electric,4,72104
Ford,F-150,138285,Manual,2005,27.04.23,,Advanced,400,blue,Total,Wagon,Plug-in Hybrid,2,35259
Toyota,Corolla,96342,Automatic,2010,21.06.23,,Base,139,black,Low,Convertible,Plug-in Hybrid,2,104657
Audi,A4,104578,Automatic,2012,02.11.23,,Luxe,261,black,None,Sedan,Gasoline,3,31854
BMW,5 Series,104538,Automatic,2010,10.06.23,,Full,335,white,Low,Van,Electric,4,97532
BMW,5 Series,22706,Automatic,2008,24.05.23,,Full,248,red,None,Truck,Gasoline,2,39000
Audi,Q7,131274,Automatic,2016,24.12.22,,Luxe,335,silver,Low,Van,Hybrid,1,46344
BMW,X3,185975,Automatic,2013,09.01.23,,Advanced,248,beige,Total,Truck,Gasoline,5,110321
Chevrolet,Impala,42442,Automatic,2023,10.07.23,,Luxe,305,white,Medium,SUV,Electric,2,103984
Ford,Fusion,170265,Automatic,2020,10.01.23,,Full,188,white,None,Sedan,Electric,1,86792
Mercedes-Benz,C-Class,117180,Automatic,2018,05.12.22,,Luxe,255,beige,None,Coupe,Gasoline,3,54702
Chevrolet,Malibu,153010,Automatic,2008,24.07.23,,Advanced,182,blue,Low,Truck,Diesel,5,94448
Mercedes-Benz,GLC,48347,Automatic,2014,13.03.23,,Advanced,362,silver,Medium,Van,Plug-in Hybrid,3,114474
Ford,Explorer,171724,Automatic,2000,28.04.23,,Base,300,white,Low,Wagon,Plug-in Hybrid,3,108819
Chevrolet,Impala,13609,Automatic,2000,30.03.23,,Full,305,blue,Low,Coupe,Plug-in Hybrid,4,43059
BMW,X3,104675,Automatic,2003,12.04.23,,Luxe,248,blue,Medium,Sedan,Electric,1,21839
BMW,5 Series,80775,Automatic,2001,25.02.23,,Full,248,blue,Low,Sedan,Hybrid,1,70347
Toyota,Corolla,156330,Manual,2023,29.12.22,,Full,139,beige,Medium,Truck,Plug-in Hybrid,1,102060
Mercedes-Benz,GLC,147285,Automatic,2007,04.07.23,,Full,255,blue,Total,Truck,Hybrid,4,33932
Chevrolet,Equinox,59826,Manual,2018,13.06.23,,Luxe,170,blue,Total,Coupe,Gasoline,1,95404
Toyota,Camry,71411,Automatic,2006,01.03.23,,Base,208,silver,Low,Truck,Hybrid,5,10775
Toyota,Corolla,127426,Automatic,2007,15.05.23,,Luxe,169,red,None,Sedan,Gasoline,2,83983
Chevrolet,Impala,125508,Automatic,2006,10.07.23,,Base,305,white,Medium,Van,Plug-in Hybrid,3,22474
Audi,Q5,189767,Automatic,2010,05.11.23,,Luxe,349,black,Medium,SUV,Gasoline,4,91158
BMW,X3,119327,Automatic,2018,23.01.23,,Advanced,382,black,Low,Van,Gasoline,2,106596
Ford,Fusion,198827,Automatic,2002,02.06.23,,Advanced,325,white,None,Wagon,Hybrid,5,6100
Mercedes-Benz,E-Class,55980,Automatic,2002,05.07.23,,Full,255,black,None,Convertible,Plug-in Hybrid,5,9097
Mercedes-Benz,C-Class,135935,Automatic,2012,14.07.23,,Advanced,385,beige,None,Wagon,Hybrid,3,16862
Chevrolet,Silverado,96969,Automatic,2001,08.03.23,,Advanced,355,blue,None,Wagon,Hybrid,2,110780
Mercedes-Benz,S-Class,99501,Automatic,2009,27.04.23,,Base,463,black,Medium,Wagon,Gasoline,5,31463
Toyota,RAV4,190921,Automatic,2001,23.07.23,,Advanced,219,silver,Medium,Wagon,Electric,3,118087
Toyota,RAV4,88642,Automatic,2015,10.09.23,,Luxe,219,white,Medium,Sedan,Gasoline,5,114067
Chevrolet,Impala,159591,Automatic,2008,19.06.23,,Base,305,white,Medium,Truck,Hybrid,4,67715
Mercedes-Benz,E-Class,27933,Automatic,2004,26.09.23,,Luxe,255,white,Total,Van,Electric,1,86311
Chevrolet,Silverado,70484,Automatic,2021,04.11.23,,Advanced,355,black,Low,Truck,Hybrid,3,20009
Audi,A6,34975,Automatic,2017,31.01.23,,Advanced,248,blue,None,Sedan,Electric,4,26393
Audi,A6,25003,Automatic,2003,21.11.22,,Luxe,248,black,Low,Truck,Diesel,3,19565
Ford,Mustang,188295,Automatic,2022,29.07.23,,Advanced,300,silver,Medium,SUV,Electric,1,19256
BMW,5 Series,58846,Automatic,2001,13.05.23,,Advanced,248,blue,Total,Sedan,Hybrid,1,14651
Chevrolet,Equinox,141706,Automatic,2003,23.02.23,,Advanced,170,red,Medium,Sedan,Diesel,2,54855
Toyota,Corolla,50895,Automatic,2000,29.08.23,,Base,139,white,None,Wagon,Hybrid,1,19255
Chevrolet,Silverado,177060,Automatic,2006,11.06.23,,Base,355,blue,Total,Convertible,Electric,5,66238
Chevrolet,Impala,148414,Automatic,2005,26.06.23,,Base,305,silver,None,Convertible,Hybrid,2,20303
Ford,F-150,19584,Automatic,2008,13.02.23,,Advanced,400,red,Total,Coupe,Diesel,4,65826
Ford,F-150,110727,Automatic,2020,28.08.23,,Luxe,400,silver,Medium,Van,Gasoline,2,80352
BMW,X5,145296,Automatic,2007,31.10.23,,Luxe,335,blue,Low,Van,Plug-in Hybrid,4,73614
Mercedes-Benz,S-Class,193270,Automatic,2009,01.09.23,,Advanced,463,blue,Medium,Sedan,Gasoline,5,65063
Chevrolet,Silverado,171614,Automatic,2008,21.09.23,,Base,355,black,None,Sedan,Diesel,1,101447
BMW,5 Series,12773,Automatic,2021,16.12.22,,Full,248,silver,Medium,SUV,Gasoline,2,11974
Ford,Mustang,141907,Automatic,2015,10.03.23,,Base,450,beige,None,Convertible,Gasoline,2,26962
BMW,X5,68586,Automatic,2010,19.08.23,,Luxe,335,blue,Low,Van,Plug-in Hybrid,3,109347
Mercedes-Benz,E-Class,77113,Automatic,2001,14.08.23,,Luxe,362,black,Medium,Sedan,Electric,2,10292
Chevrolet,Malibu,59769,Automatic,2022,07.07.23,,Full,182,beige,None,Convertible,Plug-in Hybrid,1,10417
Toyota,RAV4,44585,Automatic,2010,10.05.23,,Luxe,203,blue,Low,Convertible,Plug-in Hybrid,1,27780
Chevrolet,Silverado,171591,Automatic,2019,12.06.23,,Base,285,red,Total,Wagon,Diesel,2,47357
Mercedes-Benz,E-Class,15795,Automatic,2023,07.01.23,,Luxe,362,beige,None,Hatchback,Electric,5,79252
Ford,Explorer,39485,Automatic,2002,24.10.23,,Base,290,blue,None,Van,Hybrid,4,29796
Toyota,Camry,50562,Manual,2008,22.12.22,,Luxe,203,silver,None,Truck,Diesel,4,42495
Ford,Mustang,133474,Automatic,2015,26.03.23,,Luxe,300,blue,Medium,Coupe,Plug-in Hybrid,5,40002
Audi,Q5,136810,Automatic,2016,10.07.23,,Base,349,white,Total,Hatchback,Plug-in Hybrid,5,14611
BMW,X3,163446,Automatic,2017,12.10.23,,Full,382,black,Total,Coupe,Diesel,5,21745
Audi,A6,125852,Automatic,2005,12.03.23,,Full,248,red,Total,Wagon,Gasoline,4,104765
Ford,Fusion,17993,Automatic,2011,26.03.23,,Advanced,188,white,Total,SUV,Gasoline,2,75718
BMW,X5,123049,Automatic,2023,06.09.23,,Base,335,black,None,Wagon,Plug-in Hybrid,5,112382
Audi,A6,67069,Automatic,2019,11.03.23,,Luxe,335,black,Medium,SUV,Gasoline,3,80574
Chevrolet,Impala,124335,Automatic,2012,15.12.22,,Base,305,black,Medium,Wagon,Hybrid,5,57202
BMW,X3,198021,Automatic,2020,09.07.23,,Advanced,382,silver,Low,Sedan,Diesel,5,65312
Mercedes-Benz,E-Class,13654,Automatic,2016,31.08.23,,Luxe,362,white,None,Van,Hybrid,5,47122
Mercedes-Benz,C-Class,86328,Automatic,2022,21.11.22,,Luxe,385,black,Medium,Coupe,Hybrid,4,107830
Chevrolet,Impala,84491,Automatic,2002,01.01.23,,Luxe,305,silver,Low,Hatchback,Electric,2,11355
BMW,3 Series,120040,Automatic,2011,21.10.23,,Full,255,beige,Medium,Sedan,Hybrid,1,44072
Toyota,Prius,37870,Automatic,2014,21.02.23,,Base,121,white,Low,Hatchback,Electric,4,74909
BMW,X5,164818,Automatic,2014,23.06.23,,Base,456,silver,Low,Van,Electric,2,20792
Mercedes-Benz,S-Class,179245,Automatic,2002,06.06.23,,Full,463,blue,Medium,Wagon,Plug-in Hybrid,1,79533
BMW,X5,116097,Automatic,2008,16.05.23,,Luxe,335,black,Medium,Hatchback,Diesel,3,48436
Chevrolet,Silverado,39391,Automatic,2018,12.01.23,,Luxe,355,beige,None,Sedan,Gasoline,5,33232
BMW,X3,18096,Automatic,2002,11.08.23,,Advanced,382,silver,None,Truck,Gasoline,5,57613
Audi,Q5,17518,Automatic,2021,06.12.22,,Base,261,silver,None,Van,Hybrid,2,49843
Toyota,Camry,124310,Automatic,2015,23.10.23,,Full,208,blue,Medium,Van,Electric,3,52830
Mercedes-Benz,E-Class,118374,Automatic,2013,21.10.23,,Luxe,362,black,None,Hatchback,Hybrid,5,96808
Mercedes-Benz,GLC,11112,Automatic,2021,28.08.23,,Advanced,255,blue,None,Van,Gasoline,5,110625
Chevrolet,Malibu,121362,Automatic,2013,16.02.23,,Luxe,250,black,None,Coupe,Diesel,3,108274
BMW,X5,35022,Automatic,2020,19.11.22,,Advanced,456,silver,None,SUV,Diesel,3,60535
BMW,X5,166304,Automatic,2000,21.12.22,,Full,335,blue,Low,Van,Electric,4,12504
Chevrolet,Silverado,65569,Automatic,2022,15.02.23,,Base,355,blue,Low,Wagon,Gasoline,1,38921
Toyota,Corolla,142680,Automatic,2014,10.11.23,,Full,139,blue,None,Convertible,Diesel,4,51508
Chevrolet,Malibu,137366,Automatic,2012,11.11.23,,Full,182,white,Low,Wagon,Hybrid,4,17148
Audi,A6,56650,Automatic,2004,10.08.23,,Advanced,335,beige,Low,Van,Gasoline,1,76085
Toyota,Prius,116797,Automatic,2010,13.12.22,,Luxe,121,blue,Low,Van,Gasoline,5,59938
Ford,Mustang,25271,Automatic,2013,24.01.23,,Luxe,450,beige,Low,Sedan,Plug-in Hybrid,5,68990
Ford,F-150,158520,Automatic,2015,12.01.23,,Full,400,white,Low,Truck,Electric,4,90282
Audi,A4,183833,Automatic,2004,25.07.23,,Advanced,261,silver,Total,Truck,Gasoline,5,12833
Toyota,Prius,161342,Automatic,2020,21.05.23,,Luxe,121,white,None,Wagon,Hybrid,3,44612
Mercedes-Benz,C-Class,89086,Automatic,2012,18.07.23,,Base,385,black,Low,Hatchback,Electric,4,59444
Toyota,Corolla,150895,Automatic,2010,14.10.23,,Luxe,169,beige,Low,Hatchback,Plug-in Hybrid,3,7798
Ford,Mustang,83293,Automatic,2014,22.02.23,,Advanced,450,blue,Total,Wagon,Plug-in Hybrid,5,34632
Chevrolet,Malibu,145288,Automatic,2005,02.09.23,,Advanced,182,blue,None,Wagon,Electric,2,32077
Chevrolet,Malibu,123059,Automatic,2021,30.10.23,,Luxe,182,white,Total,Hatchback,Gasoline,2,83323
Ford,Mustang,40156,Automatic,2018,02.04.23,,Advanced,450,red,None,SUV,Diesel,3,83736
Toyota,Prius,19084,Automatic,2020,11.12.22,,Advanced,121,black,Medium,Convertible,Diesel,3,8615
Mercedes-Benz,C-Class,136764,Automatic,2013,26.08.23,,Luxe,255,black,None,Van,Electric,2,95896
Mercedes-Benz,C-Class,140380,Automatic,2013,10.02.23,,Base,255,blue,None,Convertible,Gasoline,4,30802
Mercedes-Benz,C-Class,25173,Automatic,2006,27.03.23,,Luxe,385,red,Total,Coupe,Hybrid,3,110806
Ford,F-150,87013,Manual,2015,27.08.23,,Full,400,blue,Medium,Wagon,Electric,2,77863
BMW,5 Series,56638,Automatic,2017,06.01.23,,Luxe,248,beige,None,Truck,Gasoline,2,95992
Chevrolet,Malibu,154419,Automatic,2023,18.08.23,,Full,182,red,None,Van,Diesel,4,17287
Mercedes-Benz,S-Class,50081,Automatic,2004,12.04.23,,Base,463,black,Medium,Convertible,Gasoline,3,94591
Audi,Q5,187225,Automatic,2022,02.10.23,,Base,349,beige,Low,Hatchback,Gasoline,1,62692
BMW,3 Series,91339,Automatic,2015,03.02.23,,Base,382,silver,Low,SUV,Gasoline,5,59088
Audi,A4,135823,Automatic,2020,04.06.23,,Luxe,261,red,Low,Sedan,Plug-in Hybrid,5,78862
Toyota,Camry,137017,Automatic,2018,01.08.23,,Base,301,white,Medium,Sedan,Plug-in Hybrid,2,118553
Ford,Fusion,73110,Automatic,2008,03.12.22,,Advanced,325,black,Total,Coupe,Hybrid,5,41810
Mercedes-Benz,C-Class,47529,Automatic,2020,02.09.23,,Base,255,beige,Total,Sedan,Gasoline,1,107006
BMW,5 Series,43466,Automatic,2000,17.03.23,,Full,248,red,Total,Coupe,Diesel,2,53100
Chevrolet,Malibu,95484,Automatic,2001,03.03.23,,Luxe,182,white,Medium,Hatchback,Hybrid,1,92879
BMW,5 Series,175224,Automatic,2020,05.09.23,,Base,248,blue,Total,Sedan,Gasoline,5,63598
Toyota,Corolla,29490,Automatic,2013,13.09.23,,Full,169,red,None,Wagon,Electric,2,71971
Chevrolet,Silverado,154858,Automatic,2004,07.08.23,,Advanced,355,black,Total,Hatchback,Gasoline,5,17500
Chevrolet,Impala,25719,Automatic,2022,24.05.23,,Base,305,blue,Total,Truck,Plug-in Hybrid,2,30360
Mercedes-Benz,E-Class,37589,Automatic,2006,28.10.23,,Full,362,blue,Low,Truck,Diesel,1,13642
BMW,3 Series,117136,Automatic,2001,31.03.23,,Full,255,white,Low,Van,Gasoline,5,12008
Ford,Mustang,31194,Automatic,2005,17.12.22,,Advanced,300,white,Low,Wagon,Hybrid,1,5841
BMW,3 Series,163017,Automatic,2015,21.02.23,,Luxe,382,beige,None,Truck,Gasoline,2,67440
Toyota,Corolla,79370,Manual,2003,22.02.23,,Full,169,white,Total,SUV,Diesel,2,100728
BMW,5 Series,13920,Automatic,2013,20.08.23,,Full,335,blue,Low,Convertible,Diesel,2,115222
Toyota,Camry,104670,Automatic,2002,14.01.23,,Luxe,208,black,None,Van,Diesel,2,105068
Audi,Q7,48583,Manual,2011,01.11.23,,Full,335,black,Total,Wagon,Hybrid,4,99139
Toyota,Prius,37551,Automatic,2018,10.12.22,,Base,121,black,Low,Van,Plug-in Hybrid,2,86016
Chevrolet,Silverado,42384,Automatic,2000,01.01.23,,Full,285,blue,Medium,Sedan,Diesel,5,51114
Ford,Mustang,36461,Automatic,2013,24.09.23,,Advanced,450,black,Total,Van,Gasoline,2,60898
Audi,A6,54550,Manual,2003,17.05.23,,Luxe,335,beige,Total,Wagon,Gasoline,2,100523
Chevrolet,Impala,196802,Automatic,2005,28.06.23,,Full,305,silver,Total,Van,Plug-in Hybrid,4,83719
Audi,Q7,51936,Automatic,2005,27.01.23,,Advanced,335,beige,Medium,Sedan,Gasoline,1,66970
Chevrolet,Malibu,161543,Automatic,2003,28.08.23,,Luxe,182,black,Total,Sedan,Gasoline,4,13746
BMW,3 Series,86272,Automatic,2020,20.04.23,,Full,382,red,Total,Hatchback,Hybrid,3,71973
Toyota,Prius,154768,Automatic,2006,05.02.23,,Full,121,red,Medium,Convertible,Electric,5,37425
Audi,Q5,58087,Manual,2010,24.07.23,,Luxe,349,red,Total,Coupe,Electric,1,70552
Chevrolet,Equinox,93285,Automatic,2008,16.07.23,,Advanced,252,white,Total,Van,Diesel,3,62231
Mercedes-Benz,C-Class,54200,Automatic,2011,27.06.23,,Luxe,385,white,Low,Van,Gasoline,3,61293
Audi,Q5,81343,Automatic,2000,15.05.23,,Advanced,261,beige,None,Truck,Hybrid,5,110712
Ford,Fusion,159330,Automatic,2004,16.10.23,,Advanced,325,blue,Total,Wagon,Hybrid,1,14255
BMW,X3,27352,Manual,2023,26.03.23,,Luxe,382,white,Low,Sedan,Diesel,5,62164
Mercedes-Benz,C-Class,93814,Manual,2017,26.02.23,,Base,255,white,None,Van,Diesel,5,35290
Chevrolet,Equinox,75868,Automatic,2013,21.02.23,,Luxe,252,white,None,Wagon,Gasoline,3,41557
BMW,X3,64541,Automatic,2001,25.01.23,,Base,248,black,None,Coupe,Hybrid,5,62459
Toyota,Prius,110925,Automatic,2009,10.09.23,,Full,121,blue,None,Coupe,Gasoline,2,30327
Chevrolet,Silverado,96363,Automatic,2011,08.06.23,,Advanced,285,silver,Total,Coupe,Electric,2,72820
Mercedes-Benz,GLC,49386,Automatic,2019,31.08.23,,Full,255,beige,Total,Hatchback,Electric,2,102455
Mercedes-Benz,E-Class,166679,Automatic,2006,17.12.22,,Full,362,black,Low,Convertible,Hybrid,3,18029
Audi,Q7,77041,Automatic,2013,11.02.23,,Base,335,red,Medium,Coupe,Plug-in Hybrid,1,12025
Toyota,Camry,114018,Automatic,2022,11.04.23,,Base,203,blue,Total,Hatchback,Diesel,3,84852
BMW,3 Series,27589,Automatic,2005,01.01.23,,Advanced,255,silver,None,SUV,Gasoline,5,44211
Toyota,Prius,37743,Automatic,2023,29.01.23,,Full,121,black,Total,SUV,Diesel,4,15165
Mercedes-Benz,E-Class,192002,Automatic,2020,30.07.23,,Base,362,blue,Medium,Sedan,Hybrid,5,71052
Audi,A6,123910,Automatic,2019,25.01.23,,Luxe,335,white,Medium,Convertible,Hybrid,2,40605
Toyota,RAV4,144384,Manual,2014,24.06.23,,Advanced,219,red,None,Wagon,Electric,3,31602
Audi,Q7,180466,Automatic,2015,18.04.23,,Luxe,335,blue,Low,Van,Plug-in Hybrid,5,31285
Ford,Explorer,85656,Automatic,2001,14.08.23,,Advanced,300,red,Medium,SUV,Electric,1,87975
Mercedes-Benz,S-Class,121897,Automatic,2016,31.05.23,,Full,463,white,Total,Wagon,Hybrid,1,58712
Ford,Explorer,127925,Automatic,2003,12.03.23,,Full,290,red,Low,Truck,Plug-in Hybrid,3,103038
Toyota,Corolla,101192,Automatic,2011,26.04.23,,Full,169,silver,None,SUV,Hybrid,1,70783
Mercedes-Benz,E-Class,134973,Automatic,2009,29.12.22,,Luxe,362,blue,None,Hatchback,Gasoline,2,102110
Toyota,Camry,105993,Automatic,2016,11.09.23,,Advanced,208,red,None,Sedan,Gasoline,4,77299
Ford,Fusion,149468,Automatic,2012,24.10.23,,Base,325,black,Total,Coupe,Electric,5,52976
Audi,A4,31618,Automatic,2012,25.03.23,,Luxe,261,silver,Low,Van,Diesel,2,56276
BMW,X5,14374,Automatic,2000,05.02.23,,Base,335,black,Total,Truck,Plug-in Hybrid,4,14488
Toyota,Corolla,76900,Automatic,2007,16.12.22,,Advanced,169,white,Total,Truck,Hybrid,5,64166
BMW,5 Series,29487,Automatic,2002,08.05.23,,Full,335,red,Medium,Convertible,Gasoline,4,16341
Audi,A4,113336,Automatic,2009,03.11.23,,Advanced,261,black,Medium,Truck,Plug-in Hybrid,4,4351
Mercedes-Benz,C-Class,109594,Automatic,2019,15.10.23,,Full,385,blue,None,Sedan,Gasoline,4,67452
Toyota,RAV4,83010,Automatic,2015,20.10.23,,Base,203,red,None,Van,Electric,3,16975
Audi,A4,112662,Automatic,2010,03.10.23,,Advanced,261,silver,None,Van,Diesel,2,109209
Audi,A4,181262,Automatic,2000,05.04.23,,Luxe,261,beige,Medium,Coupe,Electric,1,46703
BMW,5 Series,175685,Automatic,2004,05.03.23,,Luxe,335,beige,None,Convertible,Diesel,4,92889
Toyota,Corolla,51011,Automatic,2012,09.01.23,,Base,169,black,Low,Hatchback,Hybrid,5,40124
Audi,A6,91438,Automatic,2015,20.01.23,,Advanced,248,beige,Low,Convertible,Hybrid,5,64645
Ford,F-150,180049,Automatic,2008,26.02.23,,Full,400,black,None,SUV,Hybrid,3,97163
BMW,3 Series,144435,Automatic,2019,21.04.23,,Luxe,255,beige,Total,SUV,Diesel,4,89367
Chevrolet,Malibu,24118,Automatic,2010,03.07.23,,Full,250,black,Medium,Truck,Hybrid,4,89369
Mercedes-Benz,C-Class,116500,Automatic,2020,13.02.23,,Full,385,red,Total,Wagon,Electric,3,96114
Mercedes-Benz,C-Class,57205,Automatic,2006,17.12.22,,Full,255,blue,Total,Convertible,Gasoline,5,95693
Mercedes-Benz,E-Class,118598,Automatic,2002,09.02.23,,Luxe,255,black,Low,Truck,Plug-in Hybrid,1,87749
BMW,5 Series,187488,Automatic,2015,07.08.23,,Advanced,248,beige,Medium,Convertible,Gasoline,4,86384
Chevrolet,Impala,66809,Automatic,2015,19.07.23,,Full,305,silver,Low,Van,Gasoline,4,67982
Audi,A6,21555,Automatic,2013,18.02.23,,Advanced,335,blue,Total,Wagon,Electric,3,30525
BMW,X5,30321,Automatic,2014,19.03.23,,Base,335,white,Total,Hatchback,Diesel,3,110479
Audi,Q5,167457,Automatic,2019,15.11.22,,Full,349,silver,None,Hatchback,Electric,2,30395
Ford,Fusion,182159,Automatic,2008,10.10.23,,Luxe,188,red,Medium,SUV,Gasoline,1,106579
BMW,3 Series,137563,Automatic,2010,01.09.23,,Full,382,red,Low,Truck,Diesel,1,59574
Toyota,Prius,67154,Automatic,2011,09.10.23,,Full,121,beige,None,Truck,Gasoline,4,9007
BMW,5 Series,133266,Automatic,2021,01.02.23,,Advanced,335,silver,Medium,Hatchback,Plug-in Hybrid,5,23889
Mercedes-Benz,E-Class,33658,Automatic,2004,13.11.23,,Base,255,blue,Low,Wagon,Diesel,4,59927
Toyota,RAV4,121492,Automatic,2010,22.02.23,,Full,219,white,Medium,SUV,Gasoline,1,115387
Toyota,Camry,128056,Automatic,2015,28.04.23,,Base,208,white,Medium,Coupe,Hybrid,1,38701
Chevrolet,Equinox,76986,Automatic,2023,27.05.23,,Advanced,170,red,Low,Van,Gasoline,1,103495
Chevrolet,Impala,192692,Automatic,2005,07.05.23,,Full,305,silver,Medium,Truck,Gasoline,5,117467
Ford,F-150,169674,Automatic,2015,04.05.23,,Base,400,black,None,Coupe,Plug-in Hybrid,5,28648
Toyota,Camry,60618,Automatic,2008,20.04.23,,Luxe,208,red,Medium,Sedan,Hybrid,1,61194
Mercedes-Benz,GLC,120319,Automatic,2016,11.08.23,,Full,255,white,Low,Coupe,Plug-in Hybrid,1,80875
BMW,X3,128006,Automatic,2022,29.07.23,,Base,248,black,Low,Truck,Plug-in Hybrid,3,28041
Ford,F-150,29848,Automatic,2021,14.12.22,,Base,400,white,None,Truck,Gasoline,1,40448
Mercedes-Benz,S-Class,90435,Automatic,2000,25.12.22,,Advanced,362,white,None,Van,Gasoline,4,51596
Mercedes-Benz,S-Class,18689,Automatic,2005,18.09.23,,Full,362,red,Low,Van,Gasoline,3,5893
Ford,Fusion,73906,Automatic,2004,13.06.23,,Base,325,blue,None,Hatchback,Hybrid,2,65900
BMW,X5,191525,Automatic,2001,29.03.23,,Base,335,white,Medium,Sedan,Diesel,2,52207
Toyota,Prius,86357,Automatic,2010,23.07.23,,Full,121,white,None,SUV,Gasoline,1,22127
Toyota,Camry,144412,Automatic,2020,19.10.23,,Advanced,208,beige,Medium,Van,Gasoline,1,103231
Audi,Q7,166661,Automatic,2002,10.08.23,,Base,335,black,None,Sedan,Electric,4,38941
BMW,X3,78517,Automatic,2022,08.07.23,,Full,248,red,Medium,Hatchback,Diesel,5,7732
