Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
Mercedes-Benz,GLC,80060,Automatic,2007,21.08.23,,Luxe,255,black,Total,Coupe,Gasoline,2,52875
Toyota,RAV4,159128,Manual,2000,09.10.23,,Base,203,beige,Total,Van,Hybrid,5,76102
Ford,Fusion,173418,Automatic,2001,01.11.23,,Base,325,blue,None,Truck,Hybrid,1,56250
BMW,5 Series,66176,Automatic,2014,07.08.23,,Base,335,beige,Medium,Coupe,Diesel,3,64267
Audi,Q7,167859,Automatic,2002,25.08.23,,Full,335,silver,Total,Truck,Electric,5,52868
Mercedes-Benz,GLC,11104,Automatic,2009,26.02.23,,Advanced,255,silver,Low,Truck,Electric,5,54758
Chevrolet,Silverado,36744,Automatic,2005,11.11.23,,Full,355,blue,Low,Van,Gasoline,5,26236
Chevrolet,Silverado,66191,Automatic,2013,07.01.23,,Luxe,285,red,Low,Truck,Diesel,3,70969
Ford,Mustang,130355,Automatic,2019,16.05.23,,Luxe,300,red,None,Sedan,Hybrid,2,112502
Chevrolet,Silverado,26853,Automatic,2008,14.05.23,,Full,355,silver,Medium,Van,Gasoline,5,29716
Ford,Fusion,92604,Automatic,2004,18.11.22,,Base,325,beige,Medium,Van,Hybrid,4,87823
Mercedes-Benz,C-Class,141658,Automatic,2019,26.01.23,,Luxe,255,red,Low,Van,Gasoline,4,119118
Audi,A6,187285,Automatic,2020,02.11.23,,Luxe,335,red,None,Coupe,Diesel,1,105001
Chevrolet,Impala,55183,Automatic,2005,28.11.22,,Advanced,305,red,Medium,Van,Diesel,2,57581
Toyota,Camry,77922,Automatic,2012,29.04.23,,Full,203,blue,None,Van,Hybrid,4,12703
Toyota,Corolla,10264,Automatic,2006,01.06.23,,Base,169,white,Total,Coupe,Hybrid,1,81223
Audi,A4,114424,Automatic,2011,26.09.23,,Luxe,261,red,None,Convertible,Gasoline,2,45966
Ford,Mustang,10866,Automatic,2013,14.04.23,,Base,300,red,Low,Wagon,Diesel,3,62597
Mercedes-Benz,E-Class,92820,Automatic,2007,15.11.22,,Luxe,362,white,Total,Sedan,Hybrid,2,16790
BMW,X3,89360,Automatic,2014,26.05.23,,Advanced,382,black,Medium,Convertible,Electric,4,15991
BMW,X3,16589,Automatic,2001,26.08.23,,Advanced,382,beige,None,Hatchback,Diesel,2,59796
BMW,X3,175426,Automatic,2001,18.08.23,,Base,382,beige,Low,Coupe,Electric,1,95559
Toyota,Corolla,57534,Automatic,2009,26.09.23,,Base,139,black,Low,Coupe,Gasoline,1,9531
Chevrolet,Malibu,132159,Automatic,2001,12.05.23,,Advanced,182,red,Low,Hatchback,Electric,5,4335
BMW,3 Series,40069,Automatic,2011,14.02.23,,Advanced,382,black,Total,Sedan,Diesel,5,83565
BMW,X3,134983,Automatic,2023,21.05.23,,Advanced,382,silver,Medium,SUV,Electric,4,110328
Toyota,Camry,89292,Automatic,2015,25.04.23,,Advanced,203,red,Medium,Convertible,Diesel,3,58921
Mercedes-Benz,S-Class,63719,Manual,2017,12.06.23,,Base,463,black,Total,Wagon,Hybrid,4,37004
Ford,Mustang,69395,Manual,2018,31.12.22,,Full,450,beige,Low,Convertible,Plug-in Hybrid,5,42976
Toyota,RAV4,64473,Automatic,2004,11.09.23,,Luxe,203,red,None,Hatchback,Diesel,1,16397
Chevrolet,Malibu,18548,Automatic,2014,19.11.22,,Advanced,250,black,None,Sedan,Plug-in Hybrid,2,13183
Toyota,Camry,123500,Automatic,2008,26.01.23,,Luxe,301,white,None,Truck,Plug-in Hybrid,1,35542
Toyota,Camry,174953,Automatic,2023,12.10.23,,Full,301,black,Low,Convertible,Hybrid,2,34406
Ford,Mustang,157679,Automatic,2013,16.04.23,,Base,450,black,Low,Sedan,Electric,3,50068
Audi,Q5,83340,Manual,2006,13.01.23,,Advanced,261,black,Total,Truck,Plug-in Hybrid,1,6929
Mercedes-Benz,GLC,132078,Automatic,2000,08.11.23,,Advanced,255,black,None,Coupe,Hybrid,5,30901
Audi,Q5,130914,Automatic,2020,04.10.23,,Base,349,silver,Medium,Sedan,Diesel,1,114259
Mercedes-Benz,S-Class,197711,Automatic,2007,07.02.23,,Full,463,beige,Total,SUV,Hybrid,2,55597
Toyota,Camry,71826,Manual,2006,26.06.23,,Advanced,301,red,Total,Convertible,Hybrid,4,99975
Mercedes-Benz,S-Class,61483,Automatic,2011,31.10.23,,Advanced,362,blue,Total,Hatchback,Gasoline,2,64759
Mercedes-Benz,S-Class,132290,Automatic,2015,28.02.23,,Advanced,463,white,None,Sedan,Electric,3,101691
Mercedes-Benz,S-Class,125159,Automatic,2008,12.05.23,,Base,362,black,Total,Hatchback,Electric,1,57796
Audi,A4,43372,Automatic,2014,21.01.23,,Full,261,white,Total,Hatchback,Electric,4,111927
Mercedes-Benz,C-Class,115546,Automatic,2022,14.03.23,,Luxe,385,beige,Total,Sedan,Gasoline,4,69231
Toyota,Prius,197860,Manual,2018,21.11.22,,Luxe,121,white,Low,Van,Electric,2,99078
Mercedes-Benz,S-Class,184690,Automatic,2002,23.01.23,,Base,362,white,Low,SUV,Diesel,5,95118
Audi,Q5,41448,Manual,2019,30.04.23,,Advanced,261,blue,Low,Van,Hybrid,4,57406
Toyota,Corolla,31899,Automatic,2007,15.10.23,,Luxe,139,white,Total,Coupe,Gasoline,5,97152
Chevrolet,Equinox,175643,Automatic,2002,11.08.23,,Full,170,black,Low,Van,Diesel,3,98064
Audi,A4,168218,Automatic,2013,04.05.23,,Luxe,261,silver,Low,Hatchback,Hybrid,5,98576
Ford,F-150,152757,Automatic,2007,08.09.23,,Luxe,400,black,Total,SUV,Gasoline,2,47898
Mercedes-Benz,E-Class,190595,Automatic,2022,02.01.23,,Full,362,blue,Total,Convertible,Hybrid,5,51757
Audi,Q5,187676,Manual,2013,07.04.23,,Luxe,349,silver,Medium,Hatchback,Plug-in Hybrid,2,101541
Audi,Q5,149192,Automatic,2014,10.02.23,,Full,349,silver,Low,SUV,Plug-in Hybrid,4,51740
Chevrolet,Malibu,196743,Automatic,2012,15.08.23,,Advanced,182,beige,None,SUV,Gasoline,3,119519
Ford,Mustang,110653,Automatic,2018,30.09.23,,Full,300,white,Total,Convertible,Diesel,1,83371
Toyota,Corolla,189920,Automatic,2003,14.02.23,,Advanced,169,black,Low,Truck,Electric,2,107520
BMW,5 Series,24946,Automatic,2018,07.06.23,,Full,248,red,Low,Coupe,Plug-in Hybrid,3,37541
Toyota,Corolla,128566,Automatic,2000,01.04.23,,Base,139,blue,Medium,Hatchback,Plug-in Hybrid,2,74170
Chevrolet,Silverado,26618,Automatic,2008,11.02.23,,Luxe,285,black,None,Sedan,Plug-in Hybrid,5,28202
Toyota,RAV4,140931,Automatic,2023,11.06.23,,Base,219,blue,None,Convertible,Hybrid,3,39739
Ford,Explorer,132414,Automatic,2005,23.01.23,,Luxe,300,red,Medium,SUV,Electric,4,28550
Ford,Mustang,129744,Automatic,2010,04.02.23,,Base,300,black,Medium,Coupe,Gasoline,1,119660
Audi,Q5,190999,Automatic,2017,26.11.22,,Base,261,white,None,SUV,Diesel,4,58363
Chevrolet,Malibu,67220,Automatic,2013,27.10.23,,Base,250,beige,Medium,Wagon,Electric,3,82583
BMW,X3,53766,Automatic,2013,28.08.23,,Full,248,red,Total,Coupe,Diesel,1,27386
Toyota,Prius,165900,Automatic,2004,25.01.23,,Full,121,red,Medium,Sedan,Plug-in Hybrid,2,119596
Audi,Q5,147713,Automatic,2002,23.09.23,,Luxe,261,beige,None,Convertible,Gasoline,1,92417
Toyota,Corolla,126630,Automatic,2019,21.12.22,,Base,169,silver,Total,Coupe,Plug-in Hybrid,1,114129
Audi,A6,106578,Automatic,2020,24.05.23,,Full,335,black,None,Wagon,Diesel,1,28592
BMW,5 Series,91865,Automatic,2002,29.03.23,,Advanced,335,blue,Total,Wagon,Diesel,1,42528
Toyota,Prius,88163,Automatic,2007,30.01.23,,Base,121,red,Low,Wagon,Gasoline,2,78827
BMW,X5,168947,Automatic,2009,24.06.23,,Advanced,335,blue,Low,Truck,Gasoline,2,77873
Ford,F-150,128908,Automatic,2016,15.03.23,,Base,400,white,Low,Wagon,Plug-in Hybrid,3,48881
Mercedes-Benz,S-Class,159480,Automatic,2015,29.08.23,,Luxe,362,black,Low,Wagon,Gasoline,5,15576
Ford,Fusion,16828,Automatic,2008,25.04.23,,Luxe,325,beige,Low,Hatchback,Electric,3,62924
BMW,5 Series,25271,Automatic,2018,12.01.23,,Advanced,248,beige,Medium,Hatchback,Diesel,3,22967
Audi,A4,192620,Automatic,2003,03.11.23,,Base,261,silver,Medium,Sedan,Hybrid,4,28018
Mercedes-Benz,GLC,196361,Automatic,2023,01.03.23,,Base,255,blue,None,Sedan,Plug-in Hybrid,1,100519
Chevrolet,Equinox,39421,Automatic,2015,12.02.23,,Full,170,silver,None,Wagon,Diesel,4,42780
Chevrolet,Impala,68388,Automatic,2015,01.01.23,,Luxe,305,red,Low,Wagon,Gasoline,2,101482
Ford,F-150,93267,Automatic,2023,13.11.23,,Full,400,black,Low,Sedan,Gasoline,5,49990
Toyota,Corolla,196424,Automatic,2013,13.04.23,,Advanced,139,blue,None,Convertible,Electric,1,97771
Chevrolet,Malibu,86438,Automatic,2006,05.09.23,,Luxe,250,red,Total,Van,Diesel,2,83393
Ford,Mustang,30025,Automatic,2007,23.06.23,,Advanced,450,silver,Medium,SUV,Gasoline,5,98894
Ford,Fusion,91233,Automatic,2005,26.03.23,,Base,325,red,Medium,Coupe,Hybrid,2,56604
Audi,A6,106767,Automatic,2022,26.04.23,,Advanced,248,silver,Total,Sedan,Diesel,3,31433
BMW,5 Series,177050,Automatic,2004,07.11.23,,Base,335,silver,None,Convertible,Gasoline,4,86748
Toyota,Camry,111821,Automatic,2006,20.02.23,,Base,301,silver,None,Truck,Diesel,4,60337
Ford,F-150,44734,Automatic,2018,07.01.23,,Base,400,blue,Low,Sedan,Electric,3,104860
BMW,X3,108629,Automatic,2011,13.01.23,,Full,248,white,None,Coupe,Gasoline,2,81664
Chevrolet,Equinox,33486,Manual,2022,16.04.23,,Luxe,252,red,Medium,Truck,Electric,4,86919
BMW,5 Series,34103,Automatic,2013,21.07.23,,Luxe,335,blue,Total,Sedan,Diesel,5,18570
Ford,Explorer,29849,Automatic,2002,12.04.23,,Base,290,red,None,Truck,Hybrid,1,98450
Chevrolet,Silverado,12841,Automatic,2019,03.04.23,,Base,285,red,Low,Van,Plug-in Hybrid,3,59340
Toyota,Corolla,39988,Automatic,2019,29.07.23,,Base,139,black,Low,Sedan,Gasoline,2,48528
BMW,X3,16050,Automatic,2014,25.06.23,,Full,248,red,Total,Convertible,Hybrid,3,97912
Mercedes-Benz,E-Class,192029,Automatic,2015,09.11.23,,Full,362,white,Low,Wagon,Plug-in Hybrid,2,10356
Ford,Fusion,154666,Automatic,2018,03.03.23,,Full,325,black,Low,Convertible,Hybrid,4,76769
Ford,F-150,81152,Automatic,2017,13.02.23,,Full,400,blue,Low,Coupe,Plug-in Hybrid,1,23443
BMW,X5,108353,Automatic,2018,25.02.23,,Full,456,silver,Low,Wagon,Diesel,5,37300
Chevrolet,Malibu,114738,Manual,2006,09.05.23,,Full,182,white,None,Wagon,Electric,3,106173
Mercedes-Benz,S-Class,82589,Automatic,2020,15.01.23,,Advanced,463,red,Total,Van,Plug-in Hybrid,4,24480
Toyota,RAV4,71607,Automatic,2019,12.04.23,,Base,219,silver,Low,SUV,Plug-in Hybrid,5,97491
Ford,F-150,76424,Automatic,2010,27.01.23,,Advanced,400,beige,None,Van,Hybrid,4,85490
BMW,X3,42171,Automatic,2020,15.04.23,,Full,382,blue,Total,Truck,Hybrid,3,96391
Ford,Mustang,113447,Automatic,2006,07.03.23,,Base,450,black,None,Convertible,Gasoline,1,61036
Audi,Q7,199764,Automatic,2021,25.02.23,,Base,335,black,Total,Coupe,Electric,3,101797
Ford,Fusion,81257,Automatic,2023,10.07.23,,Advanced,188,blue,None,Convertible,Plug-in Hybrid,5,12947
Audi,Q7,134045,Automatic,2008,13.07.23,,Luxe,335,white,Low,Wagon,Plug-in Hybrid,4,15127
BMW,X3,89115,Automatic,2017,14.06.23,,Full,382,white,Low,Wagon,Gasoline,4,27370
Mercedes-Benz,S-Class,128988,Automatic,2000,26.10.23,,Full,463,red,Low,Hatchback,Plug-in Hybrid,4,25133
Mercedes-Benz,S-Class,192362,Automatic,2014,29.01.23,,Luxe,362,red,Total,SUV,Electric,3,44325
Chevrolet,Malibu,141133,Automatic,2022,25.02.23,,Luxe,182,silver,Medium,Coupe,Electric,2,90976
Mercedes-Benz,GLC,39149,Manual,2020,24.03.23,,Full,362,white,Medium,Convertible,Electric,5,119510
Ford,Explorer,129326,Automatic,2020,09.03.23,,Base,290,white,Low,SUV,Hybrid,1,72193
Toyota,Prius,187382,Automatic,2004,11.08.23,,Base,121,silver,Total,Sedan,Gasoline,4,53889
Mercedes-Benz,E-Class,84085,Automatic,2010,14.12.22,,Base,255,black,Total,Wagon,Gasoline,4,71110
Audi,Q5,75286,Automatic,2015,06.02.23,,Full,349,beige,Medium,Wagon,Electric,3,82138
Audi,A4,190304,Automatic,2019,30.12.22,,Base,261,silver,None,SUV,Plug-in Hybrid,2,99664
Mercedes-Benz,E-Class,91118,Automatic,2009,13.03.23,,Advanced,255,blue,None,Convertible,Gasoline,3,70401
Mercedes-Benz,C-Class,77498,Manual,2023,27.08.23,,Full,255,silver,Low,Convertible,Hybrid,4,75326
Audi,A4,148952,Automatic,2006,08.02.23,,Advanced,261,beige,Low,Coupe,Plug-in Hybrid,1,34019
Toyota,Prius,120924,Automatic,2020,21.05.23,,Base,121,white,Medium,Wagon,Gasoline,4,33992
Audi,Q7,44509,Automatic,2008,23.09.23,,Full,335,red,Total,SUV,Hybrid,5,106762
Toyota,Corolla,115770,Automatic,2002,28.04.23,,Full,169,blue,None,Sedan,Plug-in Hybrid,5,19098
Chevrolet,Impala,122445,Automatic,2002,10.08.23,,Base,305,beige,Medium,Wagon,Gasoline,1,28845
Toyota,Camry,183923,Automatic,2008,11.03.23,,Advanced,203,black,None,Coupe,Electric,2,83961
BMW,5 Series,115761,Automatic,2012,02.02.23,,Luxe,248,red,Total,Truck,Hybrid,3,111855
Toyota,Corolla,166660,Manual,2018,17.10.23,,Full,139,beige,Medium,Truck,Diesel,3,43128
Mercedes-Benz,E-Class,148256,Automatic,2006,11.06.23,,Full,362,black,Medium,Hatchback,Electric,5,13907
BMW,X5,38563,Automatic,2009,20.07.23,,Base,456,black,Low,SUV,Diesel,1,5370
Chevrolet,Malibu,125205,Automatic,2000,27.10.23,,Base,182,black,Low,Hatchback,Diesel,5,18136
Mercedes-Benz,C-Class,181259,Automatic,2006,31.01.23,,Advanced,255,silver,Medium,Hatchback,Gasoline,4,62481
Audi,Q7,180092,Automatic,2004,13.06.23,,Base,335,silver,None,Truck,Diesel,2,26472
BMW,5 Series,183965,Automatic,2003,24.05.23,,Full,335,beige,Low,SUV,Diesel,4,28759
Mercedes-Benz,S-Class,96395,Automatic,2017,07.06.23,,Base,362,beige,Total,SUV,Plug-in Hybrid,1,37715
Audi,A4,147261,Automatic,2010,04.07.23,,Base,261,beige,Low,Sedan,Plug-in Hybrid,3,105630
Toyota,RAV4,56996,Automatic,2019,30.05.23,,Luxe,203,beige,Medium,Van,Hybrid,5,22856
Mercedes-Benz,E-Class,198171,Automatic,2002,08.06.23,,Advanced,255,beige,Total,Wagon,Gasoline,3,69055
Ford,F-150,13910,Automatic,2008,13.02.23,,Luxe,400,blue,Low,Coupe,Hybrid,1,81112
Audi,A6,178987,Automatic,2013,27.05.23,,Advanced,335,silver,None,SUV,Diesel,1,100625
Chevrolet,Silverado,38283,Automatic,2015,13.06.23,,Advanced,285,beige,Low,Convertible,Electric,1,55554
BMW,X5,183756,Automatic,2009,07.09.23,,Advanced,456,blue,Medium,Van,Gasoline,4,119389
Mercedes-Benz,E-Class,108983,Automatic,2020,08.02.23,,Luxe,362,beige,Low,Sedan,Diesel,4,116146
Chevrolet,Silverado,128013,Automatic,2022,17.06.23,,Base,355,black,None,Convertible,Plug-in Hybrid,2,21616
Toyota,RAV4,37819,Automatic,2001,23.02.23,,Advanced,203,red,Total,Wagon,Hybrid,2,51060
BMW,5 Series,17281,Automatic,2021,17.03.23,,Full,335,blue,None,Truck,Electric,2,91085
Chevrolet,Silverado,50264,Automatic,2001,14.02.23,,Full,285,silver,Low,Wagon,Gasoline,5,107409
Mercedes-Benz,E-Class,124123,Automatic,2010,09.04.23,,Advanced,255,silver,Low,Truck,Diesel,5,57212
Audi,A6,64789,Automatic,2005,03.07.23,,Luxe,335,white,None,Sedan,Hybrid,5,89401
BMW,X5,37519,Automatic,2017,14.08.23,,Base,456,silver,Medium,Coupe,Hybrid,2,17408
Toyota,Prius,139463,Automatic,2014,12.07.23,,Base,121,silver,Total,Van,Plug-in Hybrid,2,20760
Mercedes-Benz,E-Class,183157,Automatic,2005,09.02.23,,Base,362,silver,Low,Convertible,Plug-in Hybrid,5,52725
Chevrolet,Silverado,56760,Manual,2007,09.06.23,,Base,355,red,Medium,Convertible,Gasoline,2,88004
BMW,3 Series,128144,Automatic,2022,16.07.23,,Full,382,white,Medium,Hatchback,Hybrid,3,84954
BMW,5 Series,39312,Automatic,2021,04.10.23,,Advanced,335,beige,Medium,Sedan,Plug-in Hybrid,4,24210
Audi,Q7,72786,Automatic,2004,19.11.22,,Full,335,blue,Total,Convertible,Hybrid,3,23228
BMW,X3,31746,Automatic,2018,10.05.23,,Advanced,248,silver,Total,Sedan,Hybrid,1,29456
Mercedes-Benz,C-Class,87547,Automatic,2013,06.03.23,,Luxe,255,beige,Medium,Van,Gasoline,2,49369
Audi,A4,143829,Automatic,2008,02.12.22,,Base,261,red,Low,Van,Hybrid,3,86962
Chevrolet,Malibu,79190,Automatic,2023,10.11.23,,Full,250,beige,Low,Coupe,Gasoline,1,4561
Ford,Fusion,108447,Automatic,2021,01.05.23,,Full,188,beige,Total,Hatchback,Plug-in Hybrid,2,32191
Ford,F-150,137156,Automatic,2012,18.10.23,,Advanced,400,white,Medium,Truck,Hybrid,5,11958
Ford,Mustang,196187,Automatic,2001,26.12.22,,Full,450,silver,Total,Convertible,Plug-in Hybrid,2,11370
Toyota,Camry,154029,Automatic,2019,01.06.23,,Full,208,silver,Total,Van,Diesel,4,17981
Audi,Q5,33789,Automatic,2013,01.11.23,,Advanced,349,white,None,Coupe,Plug-in Hybrid,1,95093
Mercedes-Benz,S-Class,117567,Automatic,2019,08.04.23,,Advanced,362,white,Medium,Hatchback,Electric,2,31769
Toyota,Prius,16398,Automatic,2003,21.12.22,,Luxe,121,red,Low,Convertible,Electric,5,99445
Chevrolet,Equinox,199497,Automatic,2021,27.10.23,,Base,252,silver,Total,Sedan,Gasoline,5,65660
Chevrolet,Equinox,169082,Automatic,2019,22.02.23,,Base,252,red,Total,Hatchback,Gasoline,4,36664
Chevrolet,Equinox,133187,Automatic,2020,02.01.23,,Full,252,black,None,SUV,Gasoline,3,32863
Chevrolet,Malibu,22382,Automatic,2010,06.09.23,,Full,182,silver,Total,Sedan,Gasoline,4,20491
Mercedes-Benz,E-Class,70948,Automatic,2022,21.10.23,,Advanced,255,blue,Medium,Convertible,Hybrid,5,111630
Toyota,Camry,114032,Automatic,2003,13.01.23,,Advanced,301,blue,None,Wagon,Plug-in Hybrid,3,72470
BMW,3 Series,159157,Automatic,2023,13.10.23,,Advanced,255,blue,Low,Convertible,Hybrid,2,85605
Toyota,RAV4,53284,Automatic,2017,10.01.23,,Advanced,203,silver,Low,SUV,Hybrid,3,90498
Audi,A4,199113,Automatic,2000,03.08.23,,Advanced,261,black,Low,Sedan,Electric,1,83729
Audi,A4,80072,Automatic,2020,10.05.23,,Full,261,white,Total,Van,Plug-in Hybrid,1,110042
BMW,X3,105148,Automatic,2004,21.08.23,,Advanced,248,silver,None,Wagon,Hybrid,2,108881
Chevrolet,Equinox,152660,Automatic,2006,10.04.23,,Base,252,red,Medium,Truck,Diesel,1,101715
Audi,Q7,88707,Automatic,2000,23.10.23,,Base,335,blue,Medium,Van,Plug-in Hybrid,4,14847
BMW,5 Series,134105,Automatic,2022,06.09.23,,Advanced,335,silver,Medium,Truck,Diesel,5,7327
Chevrolet,Malibu,65488,Automatic,2009,12.06.23,,Luxe,182,beige,Low,Van,Diesel,2,15945
Ford,Fusion,86271,Automatic,2011,28.07.23,,Advanced,325,silver,None,SUV,Plug-in Hybrid,1,114452
Mercedes-Benz,C-Class,130597,Automatic,2009,22.01.23,,Base,255,black,Low,Wagon,Gasoline,1,103311
Chevrolet,Impala,93954,Automatic,2023,07.10.23,,Full,305,white,Medium,Convertible,Electric,5,6291
Chevrolet,Malibu,184918,Automatic,2002,04.10.23,,Luxe,182,silver,None,Truck,Plug-in Hybrid,2,110102
Ford,Mustang,159489,Manual,2009,19.01.23,,Advanced,450,black,Low,Truck,Plug-in Hybrid,3,64061
Ford,Mustang,66723,Manual,2010,21.09.23,,Luxe,300,silver,Low,Wagon,Hybrid,3,84273
Audi,A6,97527,Automatic,2018,12.04.23,,Base,335,beige,Total,Hatchback,Diesel,5,40788
BMW,X5,99971,Automatic,2014,13.04.23,,Advanced,335,beige,Medium,Truck,Gasoline,1,78096
Mercedes-Benz,S-Class,129193,Automatic,2003,03.01.23,,Advanced,362,white,Low,Coupe,Plug-in Hybrid,5,90710
Ford,Mustang,12102,Automatic,2016,07.06.23,,Base,450,silver,None,Van,Plug-in Hybrid,3,49198
Chevrolet,Equinox,182663,Automatic,2009,08.08.23,,Base,252,silver,None,Sedan,Gasoline,2,45593
Toyota,Prius,151435,Automatic,2011,31.03.23,,Full,121,beige,Medium,Van,Plug-in Hybrid,1,5806
Ford,Mustang,35635,Automatic,2019,05.04.23,,Luxe,300,blue,Low,Truck,Hybrid,5,12439
BMW,X5,54743,Automatic,2006,23.10.23,,Base,335,blue,Low,Wagon,Hybrid,3,61470
Ford,Mustang,133423,Automatic,2018,09.12.22,,Base,300,silver,Low,Hatchback,Hybrid,4,22481
Mercedes-Benz,GLC,97128,Automatic,2012,09.01.23,,Advanced,362,red,Total,Sedan,Electric,3,87836
BMW,5 Series,75385,Automatic,2018,19.08.23,,Full,335,beige,Total,Coupe,Electric,4,64079
Mercedes-Benz,GLC,30918,Automatic,2006,07.09.23,,Full,362,silver,Total,Van,Diesel,5,74051
Chevrolet,Equinox,81207,Automatic,2019,03.09.23,,Luxe,252,white,Medium,SUV,Gasoline,5,103835
Ford,Fusion,190230,Automatic,2010,06.11.23,,Base,188,white,Medium,Convertible,Electric,2,93558
Audi,Q5,154557,Automatic,2008,05.05.23,,Base,261,silver,None,Truck,Hybrid,2,18062
Chevrolet,Equinox,178770,Automatic,2003,29.11.22,,Advanced,252,silver,Low,Wagon,Diesel,5,84011
BMW,X3,163609,Automatic,2020,19.01.23,,Luxe,382,black,Medium,Convertible,Diesel,4,109039
BMW,X3,145105,Automatic,2019,13.08.23,,Advanced,248,white,Low,Sedan,Hybrid,4,90794
Toyota,Camry,171192,Automatic,2014,16.06.23,,Full,208,blue,Low,Convertible,Hybrid,5,52616
BMW,5 Series,174297,Automatic,2004,04.07.23,,Base,335,beige,Total,Convertible,Hybrid,2,27222
Ford,Fusion,61814,Automatic,2008,12.03.23,,Advanced,188,black,None,Sedan,Hybrid,3,95689
Mercedes-Benz,E-Class,102524,Automatic,2023,27.10.23,,Base,362,white,None,Wagon,Hybrid,2,45570
BMW,X5,60437,Automatic,2018,02.04.23,,Full,456,black,Low,Hatchback,Hybrid,3,111384
Chevrolet,Impala,14204,Automatic,2003,12.01.23,,Luxe,305,beige,None,Hatchback,Hybrid,2,14809
BMW,3 Series,20252,Automatic,2015,23.10.23,,Full,382,blue,None,Convertible,Electric,3,7228
Ford,F-150,41358,Automatic,2009,29.03.23,,Base,400,white,Low,SUV,Diesel,5,77314
Mercedes-Benz,GLC,25608,Automatic,2005,20.07.23,,Advanced,255,blue,Total,Truck,Hybrid,2,10747
Audi,A4,34771,Automatic,2016,13.03.23,,Base,261,blue,None,Coupe,Diesel,2,85656
BMW,5 Series,41705,Automatic,2005,20.12.22,,Full,248,beige,Total,Van,Plug-in Hybrid,2,5489
Chevrolet,Silverado,155908,Manual,2009,27.06.23,,Base,285,black,None,Van,Hybrid,1,67475
Mercedes-Benz,GLC,30383,Automatic,2011,24.01.23,,Advanced,362,white,Total,Van,Hybrid,3,46488
Ford,F-150,121899,Automatic,2013,16.03.23,,Full,400,blue,None,Van,Plug-in Hybrid,3,14219
Toyota,Camry,159052,Automatic,2001,03.04.23,,Full,203,beige,Total,Wagon,Diesel,2,69849
Audi,Q7,38550,Automatic,2021,10.01.23,,Advanced,335,blue,Total,Convertible,Electric,2,84940
Chevrolet,Impala,33338,Automatic,2010,14.04.23,,Full,305,silver,Low,Coupe,Diesel,5,104788
Ford,F-150,169754,Automatic,2014,18.07.23,,Luxe,400,black,None,SUV,Electric,4,46077
Ford,Fusion,44108,Automatic,2018,22.12.22,,Base,188,blue,Low,Van,Electric,1,99787
Ford,Mustang,179669,Automatic,2020,09.05.23,,Base,300,silver,Total,Hatchback,Hybrid,5,19775
Ford,Explorer,107471,Automatic,2001,29.12.22,,Advanced,300,blue,None,Truck,Electric,1,78086
Ford,Explorer,87271,Automatic,2016,26.10.23,,Luxe,300,blue,None,Truck,Diesel,3,76388
Audi,A4,127935,Automatic,2012,11.01.23,,Advanced,261,blue,Low,SUV,Hybrid,3,23160
Ford,F-150,71931,Automatic,2021,03.12.22,,Full,400,red,Low,Convertible,Gasoline,4,29173
Toyota,Prius,132651,Automatic,2013,10.02.23,,Luxe,121,blue,Medium,Sedan,Diesel,5,21722
BMW,3 Series,182046,Automatic,2019,03.01.23,,Luxe,382,silver,None,SUV,Hybrid,2,16784
Mercedes-Benz,GLC,27987,Automatic,2017,28.03.23,,Base,255,beige,Medium,SUV,Gasoline,4,44684
Mercedes-Benz,GLC,61640,Automatic,2020,10.06.23,,Full,255,black,None,Convertible,Hybrid,5,33188
Ford,Fusion,191407,Automatic,2013,30.12.22,,Base,188,red,Medium,Convertible,Electric,4,77126
Toyota,Camry,160830,Automatic,2012,05.12.22,,Luxe,203,white,Low,Coupe,Diesel,3,114992
Toyota,RAV4,115086,Automatic,2011,08.08.23,,Advanced,203,blue,None,Sedan,Diesel,1,52762
BMW,3 Series,96985,Automatic,2014,08.12.22,,Luxe,255,black,Total,Wagon,Plug-in Hybrid,4,10494
Chevrolet,Impala,70626,Automatic,2004,15.12.22,,Base,305,white,None,Hatchback,Diesel,2,112224
Chevrolet,Impala,58360,Automatic,2008,23.01.23,,Full,305,black,Low,Truck,Gasoline,2,60571
Ford,Explorer,52036,Automatic,2022,17.05.23,,Base,290,black,None,Van,Hybrid,4,60251
Toyota,RAV4,132643,Automatic,2007,04.12.22,,Advanced,219,black,Low,Wagon,Diesel,3,56169
Chevrolet,Impala,96302,Automatic,2000,05.06.23,,Base,305,black,None,Convertible,Gasoline,2,81600
Chevrolet,Impala,131490,Automatic,2010,18.02.23,,Luxe,305,blue,Total,Truck,Hybrid,5,87992
Chevrolet,Impala,99323,Automatic,2014,26.09.23,,Luxe,305,beige,Medium,Convertible,Plug-in Hybrid,5,7442
